r,G(r),G_err(r)
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.770414201183399427e-01,7.094653633815064531e-01,7.490618945390786591e-03
1.938934911242604642e+00,6.333867486139878045e-01,1.058248287667113222e-02
2.885680473372783439e+00,5.908722080462502912e-01,1.258167081425420192e-02
3.817278106508876334e+00,5.600147427314127180e-01,1.495967147366993912e-02
4.733727810650883328e+00,5.362061068159521549e-01,1.702288226044907857e-02
5.635029585798818630e+00,5.185077850589097093e-01,1.880402806546976544e-02
6.521183431952664478e+00,5.053939209484081818e-01,1.931709124309895914e-02
7.392189349112427976e+00,4.910670694769826428e-01,2.019670095905615192e-02
8.248047337278105573e+00,4.792199158377827284e-01,2.116192299934739965e-02
9.088757396449704373e+00,4.698564759268123447e-01,2.221363292628156239e-02
9.914319526627220824e+00,4.584010403093245478e-01,2.377151454449514048e-02
1.072473372781065137e+01,4.493844975849141110e-01,2.540963020498525696e-02
1.151999999999999602e+01,4.403560346120669045e-01,2.671714474996010266e-02
1.230011834319526542e+01,4.299951445696245655e-01,2.791454354269386207e-02
1.306508875739645248e+01,4.230938995523499946e-01,2.897017229910357414e-02
1.381491124260355008e+01,4.130740115201700369e-01,3.078716522115765644e-02
1.454958579881656533e+01,4.039508773787907625e-01,3.237800841089511633e-02
1.526911242603550534e+01,3.932254370704837965e-01,3.400994060223321708e-02
1.597349112426035944e+01,3.802289268670450140e-01,3.592378861880868302e-02
1.666272189349112409e+01,3.691770872117056124e-01,3.718935828788450665e-02
1.733680473372780995e+01,3.634856476187987018e-01,3.793059863592956882e-02
1.799573964497041345e+01,3.527126119522668302e-01,4.013101250325930291e-02
1.863952662721893816e+01,3.425807922623552715e-01,4.161931456988263861e-02
1.926816568047337341e+01,3.349347198619394561e-01,4.359499575651985814e-02
1.988165680473372632e+01,3.290908367676859125e-01,4.299017191665646664e-02
2.048000000000000043e+01,3.199290199139944724e-01,4.360110179201649033e-02
2.106319526627219219e+01,3.121208354632735715e-01,4.568294530642424273e-02
2.163124260355029804e+01,3.100449747629002162e-01,4.442976331418973385e-02
2.218414201183431800e+01,3.041630867715875430e-01,4.513812668106681469e-02
2.272189349112426271e+01,2.969013626015530871e-01,4.911904620318044423e-02
2.324449704142012152e+01,2.924064793979749277e-01,4.724809584946844387e-02
2.375195266272189443e+01,2.864246745218304024e-01,5.247875790886382535e-02
2.424426035502958499e+01,2.825314373348370989e-01,4.967057491936611308e-02
2.472142011834319675e+01,2.762501254202858192e-01,5.174852450615347044e-02
2.518343195266272261e+01,2.719783420651786798e-01,5.300851971731536383e-02
2.563029585798816612e+01,2.680698576070505990e-01,5.358518905512565239e-02
2.606201183431952728e+01,2.609084044054482687e-01,5.529773738900955332e-02
2.647857988165680609e+01,2.612851910649800491e-01,5.505187819417885903e-02
2.688000000000000256e+01,2.560971708613620224e-01,5.550639392351369716e-02
2.726627218934911312e+01,2.474233217262837292e-01,5.658862793379204614e-02
2.763739644970414133e+01,2.555794130020403454e-01,6.016856250484566015e-02
2.799337278106509075e+01,2.499973871154592686e-01,5.852015248270920483e-02
2.833420118343195426e+01,2.448624899577148961e-01,5.826007655486986625e-02
2.865988165680473543e+01,2.429744444037394702e-01,6.108159937212522678e-02
2.897041420118343069e+01,2.354363171601608629e-01,5.792632048309137582e-02
2.926579881656804716e+01,2.312624047224068891e-01,6.037591971948755992e-02
2.954603550295858128e+01,2.306941621820109423e-01,6.007085570430031884e-02
2.981112426035502949e+01,2.124014890865773553e-01,5.861773630550347336e-02
3.006106508875739536e+01,2.006007585787909775e-01,5.989637813517261627e-02
3.029585798816568243e+01,2.087987450140436074e-01,6.172873225701094174e-02
3.051550295857988360e+01,2.059937873360777882e-01,5.754234824187395847e-02
3.071999999999999886e+01,1.835149921824222319e-01,6.018762453912710614e-02
3.090934911242603533e+01,1.805945622152459740e-01,6.028734370123926128e-02
3.108355029585798945e+01,1.794196213207499002e-01,6.337674062278750298e-02
3.124260355029585767e+01,1.914987774086376049e-01,6.997261409859274750e-02
3.138650887573964710e+01,1.725786437302320731e-01,6.004966907532333087e-02
3.151526627218935062e+01,1.704862459826060606e-01,6.033755433801502727e-02
3.162887573964497179e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.172733727810651061e+01,1.511103909070415641e-01,6.251326013089122946e-02
3.181065088757396353e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.187881656804733765e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.193183431952662588e+01,1.476310536564695297e-01,7.159926165550130339e-02
3.196970414201183530e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.199242603550295883e+01,1.413505036086615263e-01,7.744930071482863942e-02
