index,energy_per_site
0.000000000000000000e+00,5.117278581849711294e-01
1.000000000000000000e+00,6.371352934268607882e-02
2.000000000000000000e+00,6.362516193360237549e-02
3.000000000000000000e+00,6.359241334937403012e-02
4.000000000000000000e+00,6.373579397196744989e-02
5.000000000000000000e+00,6.337845901370249557e-02
6.000000000000000000e+00,6.310979479083395072e-02
7.000000000000000000e+00,6.229573427292997567e-02
8.000000000000000000e+00,6.261433122796813966e-02
9.000000000000000000e+00,6.240089046366462805e-02
