r,G(r),G_err(r)
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.550045913682261300e-01,9.189219845552857313e-01,2.137635659513930156e-03
1.880624426078970401e+00,9.199827810943774775e-01,2.123501265225236165e-03
2.776859504132232814e+00,9.181000265290252260e-01,2.520711301472308187e-03
3.643709825528008039e+00,9.184070523678722342e-01,2.126639424740261238e-03
4.481175390266297853e+00,9.181841223361966176e-01,2.640173354454402026e-03
5.289256198347109361e+00,9.177400040263827830e-01,2.719368778343106766e-03
6.067952249770431905e+00,9.179711127287496497e-01,2.724769713938041214e-03
6.817263544536272590e+00,9.182199841434118825e-01,2.478426715354161911e-03
7.537190082644627864e+00,9.184056150656386697e-01,2.072977447991897204e-03
8.227731864095499503e+00,9.191879790616878099e-01,1.855691204841423579e-03
8.888888888888889284e+00,9.205314210546036158e-01,2.124265585387125239e-03
9.520661157024793653e+00,9.188427613307676989e-01,1.979824131524987769e-03
1.012304866850321261e+01,9.193192558741133391e-01,2.244163321679274337e-03
1.069605142332415149e+01,9.190676311524916819e-01,2.317043819964953542e-03
1.123966942148760495e+01,9.201287767906241033e-01,2.302296230334547993e-03
1.175390266299357123e+01,9.199696657186711146e-01,1.993686760044566936e-03
1.223875114784205564e+01,9.199869310414525714e-01,2.251144364286352447e-03
1.269421487603305820e+01,9.197397535160289905e-01,2.560371729808190097e-03
1.312029384756657535e+01,9.192049910379272992e-01,2.572579706950945018e-03
1.351698806244260709e+01,9.195100837647723901e-01,2.736027913674855209e-03
1.388429752066115697e+01,9.207752253346364046e-01,2.634596318477784409e-03
1.422222222222222321e+01,9.220994991538205010e-01,4.300342232627807175e-03
1.453076216712580404e+01,9.195958075871270010e-01,2.995048256729263437e-03
1.480991735537190124e+01,9.198006825470034231e-01,4.605024019627910505e-03
1.505968778696051480e+01,9.182976100220400228e-01,3.890221977003790500e-03
1.528007346189164295e+01,9.260459082158265520e-01,5.277211795477494173e-03
1.547107438016528924e+01,9.208551898342737241e-01,3.743349177953356893e-03
1.563269054178145012e+01,9.229156620866837413e-01,3.908292489668935450e-03
1.576492194674012914e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.586776859504132275e+01,9.164100592239452503e-01,6.434659668831117785e-03
1.594123048668503273e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.598530762167125729e+01,9.187560702936196089e-01,4.270524967678766479e-03
