index,energy_per_site
0.000000000000000000e+00,-1.849157115982968946e-01
1.000000000000000000e+00,-2.166242531239185976e+00
2.000000000000000000e+00,-2.130021427886538810e+00
3.000000000000000000e+00,-2.160728853628494317e+00
4.000000000000000000e+00,-2.136814082143021043e+00
5.000000000000000000e+00,-2.120649716991515277e+00
6.000000000000000000e+00,-2.148029499018011990e+00
7.000000000000000000e+00,-2.132516706480394486e+00
8.000000000000000000e+00,-2.168347121176122272e+00
9.000000000000000000e+00,-2.161710061304856989e+00
