index,energy_per_site
0.000000000000000000e+00,9.628810019876184179e-02
1.000000000000000000e+00,2.464477214269595196e-03
2.000000000000000000e+00,2.582862241894099374e-03
3.000000000000000000e+00,2.391819789535492430e-03
4.000000000000000000e+00,2.451237271887196124e-03
5.000000000000000000e+00,2.422316196958634177e-03
6.000000000000000000e+00,2.556154296641479761e-03
7.000000000000000000e+00,2.357536390960405029e-03
8.000000000000000000e+00,2.636328335465880184e-03
9.000000000000000000e+00,2.481326025104872018e-03
