index,energy_per_site
0.000000000000000000e+00,5.260831475047709205e-01
1.000000000000000000e+00,2.709176101828390526e-01
2.000000000000000000e+00,2.682453493722584126e-01
3.000000000000000000e+00,2.734144480516843556e-01
4.000000000000000000e+00,2.715279015340256175e-01
5.000000000000000000e+00,2.733795221203675352e-01
6.000000000000000000e+00,2.712779216048004649e-01
7.000000000000000000e+00,2.682112508783595639e-01
8.000000000000000000e+00,2.682833348503998461e-01
9.000000000000000000e+00,2.714253280719978734e-01
