r,G(r),G_err(r)
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.770414201183399427e-01,8.398851500954271909e-01,1.953703023073722397e-03
1.938934911242604642e+00,8.395321190543959533e-01,2.184332118123270914e-03
2.885680473372783439e+00,8.392976148543472847e-01,2.691787731311708846e-03
3.817278106508876334e+00,8.401414234842202733e-01,2.318523479465637617e-03
4.733727810650883328e+00,8.401046755810487321e-01,2.324611020963121728e-03
5.635029585798818630e+00,8.387737938577732866e-01,2.321948828465335724e-03
6.521183431952664478e+00,8.394002905183683971e-01,2.339661094202576553e-03
7.392189349112427976e+00,8.399111841191860828e-01,2.296665603520448712e-03
8.248047337278105573e+00,8.393914055130693441e-01,2.264158053700424805e-03
9.088757396449704373e+00,8.401727016140403403e-01,2.189149996844024035e-03
9.914319526627220824e+00,8.397654656305233445e-01,2.343941536103196117e-03
1.072473372781065137e+01,8.401245628532565402e-01,2.071845028804624161e-03
1.151999999999999602e+01,8.401347966564705061e-01,2.206443964026341600e-03
1.230011834319526542e+01,8.397421012686649977e-01,1.739208130747041132e-03
1.306508875739645248e+01,8.399183738764263163e-01,2.140000344937288777e-03
1.381491124260355008e+01,8.400376149733391751e-01,1.986026203558649648e-03
1.454958579881656533e+01,8.404601307713278624e-01,1.910267592710927645e-03
1.526911242603550534e+01,8.398672322876546970e-01,2.205919656018966342e-03
1.597349112426035944e+01,8.400728661979395273e-01,2.207252507517057719e-03
1.666272189349112409e+01,8.392366648300088050e-01,2.068693872472457049e-03
1.733680473372780995e+01,8.401201798103556939e-01,1.811297909875169690e-03
1.799573964497041345e+01,8.391958802314609667e-01,2.134916405330900512e-03
1.863952662721893816e+01,8.394637248377424532e-01,2.381300781890237708e-03
1.926816568047337341e+01,8.391305390673978737e-01,2.280825053773828052e-03
1.988165680473372632e+01,8.397883654976994183e-01,2.172283865396207932e-03
2.048000000000000043e+01,8.402115702021109023e-01,2.294759261638531101e-03
2.106319526627219219e+01,8.400994559985310861e-01,2.123492512192533873e-03
2.163124260355029804e+01,8.398880416032570295e-01,2.371238526486521819e-03
2.218414201183431800e+01,8.396915876896218212e-01,2.217828186387864591e-03
2.272189349112426271e+01,8.393513935364502743e-01,2.387671887833498190e-03
2.324449704142012152e+01,8.397185631784096493e-01,2.006961462323419380e-03
2.375195266272189443e+01,8.393055950291712364e-01,2.524784481450972375e-03
2.424426035502958499e+01,8.400080638975241376e-01,2.118349952109181266e-03
2.472142011834319675e+01,8.398333493898109126e-01,1.855364308181237229e-03
2.518343195266272261e+01,8.400624246909025317e-01,1.987406919361727961e-03
2.563029585798816612e+01,8.398437241139304898e-01,2.089325632635354642e-03
2.606201183431952728e+01,8.415504924101484541e-01,1.931082504244456283e-03
2.647857988165680609e+01,8.396199023116039939e-01,2.526692659667359019e-03
2.688000000000000256e+01,8.413199379150186896e-01,1.911461077677088002e-03
2.726627218934911312e+01,8.417090498207500104e-01,2.215481392445621620e-03
2.763739644970414133e+01,8.404656349893490086e-01,2.684126422107826343e-03
2.799337278106509075e+01,8.416530389317495864e-01,2.893612751809689423e-03
2.833420118343195426e+01,8.405474666470159617e-01,2.639221383509216760e-03
2.865988165680473543e+01,8.416767846965118594e-01,3.024398978762410286e-03
2.897041420118343069e+01,8.433812050046582964e-01,2.773039976280883973e-03
2.926579881656804716e+01,8.415132376084344390e-01,3.247420258481173525e-03
2.954603550295858128e+01,8.396258762995438829e-01,3.394251814568846441e-03
2.981112426035502949e+01,8.424343052047789104e-01,2.804574522512701291e-03
3.006106508875739536e+01,8.412387181441658424e-01,3.304778073242716982e-03
3.029585798816568243e+01,8.418398757345356698e-01,2.902967641629580417e-03
3.051550295857988360e+01,8.457836070253297311e-01,3.905357716246062819e-03
3.071999999999999886e+01,8.451404406248055334e-01,2.463656131557954466e-03
3.090934911242603533e+01,8.445825415193324304e-01,3.849683292725654925e-03
3.108355029585798945e+01,8.403631980170570559e-01,3.681965356169143375e-03
3.124260355029585767e+01,8.391402915953427577e-01,3.913236388256372857e-03
3.138650887573964710e+01,8.439919177167883868e-01,3.339579419957403126e-03
3.151526627218935062e+01,8.417239730741639114e-01,3.839924100441607056e-03
3.162887573964497179e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.172733727810651061e+01,8.420986750538714816e-01,3.240003288730529049e-03
3.181065088757396353e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.187881656804733765e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.193183431952662588e+01,8.420250618013425115e-01,5.833257125256059543e-03
3.196970414201183530e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.199242603550295883e+01,8.432142232977821728e-01,3.612745229131172908e-03
