r,G(r),G_err(r)
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.550045913682261300e-01,9.998292139936181266e-01,5.278824531330308454e-06
1.880624426078970401e+00,9.998297255401011885e-01,4.915012648369799855e-06
2.776859504132232814e+00,9.998280854480010582e-01,5.125411060745088272e-06
3.643709825528008039e+00,9.998300493909766384e-01,4.850613508882972624e-06
4.481175390266297853e+00,9.998285096272206962e-01,5.712077522872453575e-06
5.289256198347109361e+00,9.998301925060905093e-01,4.899052768091720970e-06
6.067952249770431905e+00,9.998301259182840184e-01,5.269103716327599746e-06
6.817263544536272590e+00,9.998300068505954208e-01,5.696675562524288932e-06
7.537190082644627864e+00,9.998277769384414926e-01,5.619870428869715703e-06
8.227731864095499503e+00,9.998289325993712229e-01,4.738992908502883428e-06
8.888888888888889284e+00,9.998270543934796306e-01,5.861391956214901099e-06
9.520661157024793653e+00,9.998275488988974669e-01,5.256138709155240893e-06
1.012304866850321261e+01,9.998263481534025443e-01,5.527545209362354771e-06
1.069605142332415149e+01,9.998280856275215678e-01,6.563273215667286888e-06
1.123966942148760495e+01,9.998240675524519006e-01,6.328010060752205792e-06
1.175390266299357123e+01,9.998262518334977145e-01,6.267822932665064131e-06
1.223875114784205564e+01,9.998253274720899642e-01,7.016991083365226056e-06
1.269421487603305820e+01,9.998246914804490570e-01,8.158128953886332069e-06
1.312029384756657535e+01,9.998261927891058942e-01,6.410444814005474163e-06
1.351698806244260709e+01,9.998192255148110608e-01,1.023927456847293282e-05
1.388429752066115697e+01,9.998186859150030026e-01,8.114665079036664303e-06
1.422222222222222321e+01,9.998170472523789654e-01,1.029074437060868827e-05
1.453076216712580404e+01,9.998172191446068613e-01,1.112327685803150242e-05
1.480991735537190124e+01,9.998149438959911262e-01,1.193224791662636100e-05
1.505968778696051480e+01,9.998127917615355909e-01,1.459923873754598657e-05
1.528007346189164295e+01,9.998235629550548120e-01,1.168319084494462601e-05
1.547107438016528924e+01,9.998276681806633759e-01,1.016558646962811354e-05
1.563269054178145012e+01,9.998226105062653080e-01,1.773965103040893500e-05
1.576492194674012914e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.586776859504132275e+01,9.998267955481163760e-01,1.357833310587614737e-05
1.594123048668503273e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.598530762167125729e+01,9.998177942415025221e-01,1.746332451801929747e-05
