r,G(r),G_err(r)
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.941709942618359719e-01,9.803108374681277493e-01,4.875752403623230286e-05
1.984466078214651930e+00,9.746898195800925979e-01,8.326016492014737540e-05
2.970885251858462084e+00,9.714346077168041216e-01,1.374080398275141942e-04
3.953428515193252224e+00,9.691059014277463302e-01,2.047750332788564537e-04
4.932095868219064982e+00,9.672875826049647241e-01,2.580869975914964250e-04
5.906887310935829305e+00,9.657630685843139329e-01,3.046187269611539696e-04
6.877802843343587824e+00,9.642740387443700101e-01,3.503151362059221067e-04
7.844842465442326329e+00,9.630021205130692152e-01,3.558781999135253601e-04
8.808006177232044820e+00,9.619843329127493181e-01,3.785157347092629960e-04
9.767293978712771718e+00,9.610573438498609677e-01,4.122122638366347938e-04
1.072270586988446439e+01,9.601910633855973431e-01,4.342108281723561377e-04
1.167424185074717968e+01,9.594103774342104263e-01,4.566442504318886874e-04
1.262190192130086075e+01,9.587233476622338824e-01,4.784765066524205158e-04
1.356568608154552180e+01,9.581475643635362083e-01,4.961259466308995739e-04
1.450559433148117705e+01,9.575843175716121092e-01,5.170452330567218641e-04
1.544162667110781229e+01,9.570228143047909697e-01,5.445436746259081770e-04
1.637378310042544172e+01,9.565217768348398542e-01,5.621827732371225978e-04
1.730206361943405113e+01,9.560152176550468228e-01,5.761980035592562848e-04
1.822646822813365475e+01,9.555311856466682796e-01,5.886260511357701772e-04
1.914699692652423835e+01,9.550864642329972565e-01,6.019330489641232544e-04
2.006364971460583035e+01,9.546940788076596629e-01,6.112412868857554924e-04
2.097642659237838814e+01,9.542939385991509038e-01,6.259664803914867254e-04
2.188532755984194011e+01,9.539221156726548356e-01,6.423345399434459042e-04
2.279035261699647208e+01,9.535494356790958914e-01,6.543688668749620112e-04
2.369150176384199824e+01,9.531983973982558478e-01,6.686440702404148608e-04
2.458877500037850439e+01,9.529067710465138896e-01,6.856092008504722146e-04
2.548217232660599052e+01,9.526172083840107607e-01,6.958712594014868687e-04
2.637169374252449927e+01,9.522772425320106260e-01,7.130206180561741384e-04
2.725733924813397380e+01,9.519817495916514938e-01,7.360972667847889318e-04
2.813910884343442831e+01,9.517352640184937318e-01,7.627920325692669288e-04
2.901700252842586281e+01,9.514537931772458768e-01,7.895916429515864718e-04
2.989102030310830571e+01,9.512023099633586387e-01,8.077659777079954041e-04
3.076116216748171439e+01,9.509827980992355823e-01,8.106528231734989052e-04
3.162742812154611727e+01,9.507877379020500674e-01,8.239227676913723217e-04
3.248981816530151434e+01,9.506069066346356511e-01,8.272555052966315157e-04
3.334833229874789140e+01,9.504164838193347453e-01,8.301123980439707598e-04
3.420297052188524844e+01,9.502667149229446775e-01,8.288917371157760805e-04
3.505373283471362811e+01,9.501050338174437115e-01,8.241236242760370707e-04
3.590061923723297355e+01,9.499811673773302934e-01,8.178722880775780467e-04
3.674362972944329897e+01,9.498585570104776110e-01,8.228581832232249914e-04
3.758276431134460438e+01,9.497470396379145141e-01,8.296549658724742139e-04
3.841802298293690399e+01,9.496713673344729933e-01,8.233433067417058552e-04
3.924940574422021200e+01,9.495747818886386415e-01,8.337979813949652390e-04
4.007691259519448579e+01,9.495434206898815122e-01,8.449196611515311659e-04
4.090054353585975377e+01,9.494533106420587343e-01,8.506527705109399092e-04
4.172029856621600175e+01,9.494231758849911440e-01,8.674140703739806769e-04
4.253617768626322970e+01,9.493580391571738719e-01,8.908751326139914680e-04
4.334818089600145186e+01,9.493157981454786176e-01,9.201264868835583787e-04
4.415630819543066821e+01,9.493660499597018632e-01,9.401690045296067551e-04
4.496055958455086454e+01,9.493145235519948599e-01,9.669676814935449730e-04
4.576093506336204086e+01,9.492915708644811268e-01,9.974644668151308111e-04
4.655743463186421138e+01,9.492476478824771746e-01,1.035060885575305985e-03
4.735005829005736189e+01,9.491899004575159449e-01,1.063318898213133591e-03
4.813880603794153501e+01,9.491535696538598854e-01,1.103066880051750860e-03
4.892367787551665970e+01,9.490832799376344164e-01,1.129605070796906637e-03
4.970467380278277858e+01,9.490461076752898517e-01,1.161901394998532053e-03
5.048179381973989166e+01,9.489700114144308252e-01,1.184406704990061815e-03
5.125503792638798473e+01,9.489356862924036573e-01,1.210948015600881800e-03
5.202440612272708620e+01,9.488779509321421113e-01,1.207105161616842939e-03
5.278989840875715345e+01,9.488080085393161278e-01,1.263542146634771476e-03
5.355151478447820068e+01,9.487151476860595789e-01,1.281770142158779541e-03
5.430925524989024211e+01,9.486023910997417596e-01,1.276244672565836303e-03
5.506311980499326353e+01,9.485526752780509829e-01,1.321240454060583188e-03
5.581310844978727914e+01,9.484677952783737709e-01,1.316851131805529124e-03
5.655922118427227474e+01,9.483957169424126477e-01,1.327445485192943128e-03
5.730145800844826454e+01,9.483210972568768549e-01,1.313768326327816862e-03
5.803981892231524853e+01,9.482888564666680509e-01,1.359593146174481243e-03
5.877430392587321251e+01,9.482435017114140274e-01,1.390455365695494796e-03
5.950491301912215647e+01,9.480924317929635414e-01,1.383635165812737919e-03
6.023164620206210884e+01,9.480489246212420174e-01,1.381778155598627038e-03
6.095450347469304120e+01,9.478766753330993833e-01,1.380648985854217650e-03
6.167348483701493933e+01,9.477985444541527915e-01,1.382046928944178797e-03
6.238859028902784587e+01,9.476307353964836810e-01,1.384381295770247553e-03
6.309981983073171818e+01,9.476128944714691249e-01,1.428345888532438733e-03
6.380717346212661312e+01,9.474720813840382672e-01,1.424861236094461395e-03
6.451065118321247382e+01,9.473306900773487138e-01,1.437797475307133919e-03
6.521025299398931452e+01,9.472240930627953137e-01,1.447340275753091453e-03
6.590597889445714941e+01,9.470737551636341234e-01,1.437215776162674647e-03
6.659782888461597850e+01,9.470056487062080697e-01,1.496357851494136727e-03
6.728580296446577336e+01,9.468802106076869007e-01,1.498530815695331463e-03
6.796990113400656242e+01,9.466416586190736782e-01,1.505106337523616673e-03
6.865012339323834567e+01,9.465019918337391758e-01,1.491529966788787166e-03
6.932646974216112312e+01,9.463789600734647811e-01,1.502044301681987023e-03
6.999894018077486635e+01,9.461454551284924630e-01,1.538769907963487543e-03
7.066753470907960377e+01,9.460080254055276416e-01,1.532878329244792125e-03
7.133225332707536381e+01,9.458406239419548944e-01,1.524952221942081458e-03
7.199309603476207542e+01,9.456395793132581495e-01,1.532600846904486709e-03
7.265006283213978122e+01,9.455358597207577098e-01,1.577154288788526395e-03
7.330315371920846701e+01,9.453569848966515421e-01,1.581543717120656401e-03
7.395236869596814699e+01,9.451555361018878498e-01,1.592673280534145572e-03
7.459770776241882118e+01,9.450685756531835846e-01,1.585246899522974127e-03
7.523917091856047534e+01,9.449204760466707320e-01,1.630286613852678429e-03
7.587675816439310950e+01,9.447580236040585833e-01,1.623614050114552702e-03
7.651046949991672363e+01,9.446749574127314419e-01,1.628257155824642394e-03
7.714030492513134618e+01,9.445622786369912705e-01,1.643626333763335574e-03
7.776626444003693450e+01,9.444391687584138273e-01,1.671941189395586592e-03
7.838834804463353123e+01,9.443069876749522473e-01,1.694829154700193755e-03
7.900655573892109373e+01,9.443533139147775035e-01,1.682181916720716522e-03
7.962088752289966465e+01,9.441149000592469198e-01,1.733897809079473643e-03
8.023134339656920133e+01,9.440075422013244344e-01,1.752586562042290083e-03
8.083792335992973221e+01,9.440232519125002497e-01,1.730921833432189213e-03
8.144062741298128572e+01,9.439142890629305116e-01,1.759274898529211446e-03
8.203945555572377657e+01,9.437422233097451096e-01,1.808444473539457843e-03
8.263440778815727583e+01,9.437580927942259557e-01,1.785535904665529758e-03
8.322548411028176929e+01,9.436765019000836752e-01,1.807150916749174826e-03
8.381268452209722852e+01,9.434521850866961490e-01,1.860370831761723161e-03
8.439600902360369616e+01,9.434296271596542827e-01,1.867142754948199895e-03
8.497545761480114379e+01,9.434510765891290784e-01,1.890561272743560397e-03
