index,energy_per_site
0.000000000000000000e+00,-3.183140004231910236e-01
1.000000000000000000e+00,-2.916019860579236234e+00
2.000000000000000000e+00,-2.917985777394157765e+00
3.000000000000000000e+00,-2.918288069085801073e+00
4.000000000000000000e+00,-2.917993110706294413e+00
5.000000000000000000e+00,-2.919011183788552621e+00
6.000000000000000000e+00,-2.919266065815417921e+00
7.000000000000000000e+00,-2.918414794635189047e+00
8.000000000000000000e+00,-2.918441260683192873e+00
9.000000000000000000e+00,-2.918582835695862077e+00
