index,energy_per_site
0.000000000000000000e+00,5.165014235010146892e-01
1.000000000000000000e+00,2.547281874243152999e-01
2.000000000000000000e+00,2.683196179464515385e-01
3.000000000000000000e+00,2.450870508480625098e-01
4.000000000000000000e+00,2.510111123372855135e-01
5.000000000000000000e+00,2.580553303350494598e-01
6.000000000000000000e+00,2.610109217269624415e-01
7.000000000000000000e+00,2.608822874848384377e-01
8.000000000000000000e+00,2.430515108496718035e-01
9.000000000000000000e+00,2.538219953162023090e-01
