index,energy_per_site
0.000000000000000000e+00,5.354525291038250145e-01
1.000000000000000000e+00,4.153532516444913281e-01
2.000000000000000000e+00,4.176276786528335672e-01
3.000000000000000000e+00,4.199561619130959267e-01
4.000000000000000000e+00,4.228916156439297969e-01
5.000000000000000000e+00,4.167453132437778374e-01
6.000000000000000000e+00,4.197980409079339337e-01
7.000000000000000000e+00,4.190980258691249238e-01
8.000000000000000000e+00,4.183447989562086300e-01
9.000000000000000000e+00,4.157706842868603703e-01
