r,G(r),G_err(r)
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.884021392945143702e-01,6.406565721349941622e-01,2.943512796944034761e-03
1.969112433147053309e+00,5.520931222834681851e-01,3.611597800522074221e-03
2.942130881557602606e+00,5.062338218182772520e-01,4.574895409262274941e-03
3.907457484526176472e+00,4.740598785489554823e-01,5.195704413274493394e-03
4.865092242052753591e+00,4.490892416995736491e-01,5.522513075067275040e-03
5.815035154137369489e+00,4.269106432222766756e-01,6.319514942778716241e-03
6.757286220780002850e+00,4.086042357744928966e-01,7.211692168859226530e-03
7.691845441980646569e+00,3.941615640508395746e-01,8.125916772404973704e-03
8.618712817739321963e+00,3.823108488623678247e-01,9.297543234676131085e-03
9.537888348056007715e+00,3.696455326516744910e-01,1.103379179480832271e-02
1.044937203293071804e+01,3.587367664810060530e-01,1.228378587281323160e-02
1.135316387236343161e+01,3.492166533073564061e-01,1.351181369917422471e-02
1.224926386635418396e+01,3.397643261713649276e-01,1.475903801219593213e-02
1.313767201490294667e+01,3.314514390777449915e-01,1.587540141419382239e-02
1.401838831800973395e+01,3.247237220958656412e-01,1.670219640982376769e-02
1.489141277567453869e+01,3.178376363814080507e-01,1.771637592165589345e-02
1.575674538789736090e+01,3.107242338077419452e-01,1.835176820458117933e-02
1.661438615467820767e+01,3.045335223149865378e-01,1.878976631583903489e-02
1.746433507601707191e+01,2.987662824991420552e-01,1.916600002804990863e-02
1.830659215191395361e+01,2.931816244684414263e-01,1.966207788323893341e-02
1.914115738236885278e+01,2.879213637008918858e-01,1.999932735235078127e-02
1.996803076738176230e+01,2.828365576422325334e-01,2.041385664257473753e-02
2.078721230695270350e+01,2.787012204520664671e-01,2.107531873002073744e-02
2.159870200108166216e+01,2.742312442156881191e-01,2.134147563164367351e-02
2.240249984976864539e+01,2.705386989660927832e-01,2.177449222141487201e-02
2.319860585301364608e+01,2.664188129498902824e-01,2.191705235890784031e-02
2.398702001081665003e+01,2.621209793826146939e-01,2.225655404553013306e-02
2.476774232317768565e+01,2.586432232320853841e-01,2.264890612059899250e-02
2.554077279009674584e+01,2.550166925459126377e-01,2.321618625952271905e-02
2.630611141157382349e+01,2.515187241722722788e-01,2.391820302864036338e-02
2.706375818760891860e+01,2.489927380664367362e-01,2.389215653712757279e-02
2.781371311820203118e+01,2.461697563029987545e-01,2.389520158314646300e-02
2.855597620335316833e+01,2.426869596835834197e-01,2.407791518137893452e-02
2.929054744306231584e+01,2.395197224597351848e-01,2.422334372611117601e-02
3.001742683732948791e+01,2.364842978603470536e-01,2.419236327300546691e-02
3.073661438615468455e+01,2.337168782344604123e-01,2.396262922063085651e-02
3.144811008953789155e+01,2.295355189213512948e-01,2.396506751350022113e-02
3.215191394747911602e+01,2.272619554189155011e-01,2.378682956808526872e-02
3.284802595997836505e+01,2.243417189584348548e-01,2.400207151369575589e-02
3.353644612703563155e+01,2.207666394765694928e-01,2.394837693519813807e-02
3.421717444865092261e+01,2.171189027394448134e-01,2.381580187701325124e-02
3.489021092482423114e+01,2.132927493598271163e-01,2.371999037469469523e-02
3.555555555555555003e+01,2.109379581286786598e-01,2.378777742956733610e-02
3.621320834084490059e+01,2.071035385858050470e-01,2.414982489065401611e-02
3.686316928069226151e+01,2.036980216478951333e-01,2.433553396530954704e-02
3.750543837509764700e+01,2.015931808183324125e-01,2.481401030771555535e-02
3.814001562406104995e+01,1.983716145787549068e-01,2.519848034964609559e-02
3.876690102758247747e+01,1.949773169612439017e-01,2.509266754312542910e-02
3.938609458566192245e+01,1.927544312307223340e-01,2.497791021687721658e-02
3.999759629829938490e+01,1.906182078322059548e-01,2.653209986119397720e-02
4.060140616549486481e+01,1.863625044979554946e-01,2.498418160789747655e-02
4.119752418724836218e+01,1.839367366327198661e-01,2.509278972072014752e-02
4.178595036355989123e+01,1.840949948130881919e-01,2.634891868192337089e-02
4.236668469442942353e+01,1.775615055749124316e-01,2.421642263857117297e-02
4.293972717985697329e+01,1.746400250386876407e-01,2.409148785829463499e-02
4.350507781984255473e+01,1.776635625118936357e-01,2.653771750162001522e-02
4.406273661438615363e+01,1.695405855250276539e-01,2.436364713187479450e-02
4.461270356348777000e+01,1.667464138286093023e-01,2.448880220280515510e-02
4.515497866714740383e+01,1.666149040985396568e-01,2.558597443826778409e-02
4.568956192536505512e+01,1.613818335130480786e-01,2.468847655831386129e-02
4.621645333814073808e+01,1.614092232007863781e-01,2.641310769130097644e-02
4.673565290547442430e+01,1.541013529849382668e-01,2.364469647899947527e-02
