r,G(r),G_err(r)
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.884021392945143702e-01,6.970930288722592127e-01,2.884075577268957729e-03
1.969112433147053309e+00,6.207027518672485478e-01,4.562544361111547757e-03
2.942130881557602606e+00,5.816339928025473505e-01,5.671912300143444260e-03
3.907457484526176472e+00,5.551971765275801607e-01,6.245889053755137622e-03
4.865092242052753591e+00,5.357550188465389773e-01,6.480224183879491201e-03
5.815035154137369489e+00,5.197398172289086071e-01,6.796408397326605087e-03
6.757286220780002850e+00,5.068106151141575921e-01,6.928535272153336748e-03
7.691845441980646569e+00,4.958744191211870156e-01,7.188281834734461598e-03
8.618712817739321963e+00,4.876967452413684123e-01,7.193156882901254739e-03
9.537888348056007715e+00,4.776557314543238286e-01,7.471012335595142786e-03
1.044937203293071804e+01,4.686125897691735820e-01,7.882139773848483369e-03
1.135316387236343161e+01,4.614065185430914484e-01,8.623207056763542572e-03
1.224926386635418396e+01,4.536519590267752977e-01,9.401442343777502431e-03
1.313767201490294667e+01,4.478864811761956166e-01,1.006293175229772130e-02
1.401838831800973395e+01,4.423399378674200966e-01,1.030469740257795863e-02
1.489141277567453869e+01,4.362078890094056582e-01,1.076252240378762839e-02
1.575674538789736090e+01,4.302951792977062206e-01,1.121189533902714093e-02
1.661438615467820767e+01,4.257293813834205909e-01,1.176607190999974517e-02
1.746433507601707191e+01,4.203247502951075187e-01,1.220444253804740982e-02
1.830659215191395361e+01,4.159590586760669728e-01,1.257548295802984190e-02
1.914115738236885278e+01,4.123479528115471804e-01,1.308249670966619461e-02
1.996803076738176230e+01,4.094985064613065884e-01,1.319435927480736015e-02
2.078721230695270350e+01,4.064929004746174468e-01,1.316817316222399642e-02
2.159870200108166216e+01,4.040230836767879641e-01,1.319040793087660791e-02
2.240249984976864539e+01,4.018595306775870624e-01,1.308692503967384332e-02
2.319860585301364608e+01,4.001583457021706258e-01,1.321082459986230515e-02
2.398702001081665003e+01,3.986812355909616912e-01,1.311735178837433735e-02
2.476774232317768565e+01,3.965177030957708904e-01,1.328958083041809589e-02
2.554077279009674584e+01,3.941621243506952532e-01,1.324561303404708096e-02
2.630611141157382349e+01,3.926874654577690027e-01,1.330678694821896615e-02
2.706375818760891860e+01,3.899638829188972755e-01,1.342939886484990561e-02
2.781371311820203118e+01,3.881517439476081521e-01,1.328801963245466317e-02
