r,G(r),G_err(r)
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.884021392945143702e-01,6.506356463558934378e-01,2.568427097315215211e-03
1.969112433147053309e+00,5.643838782276762167e-01,3.735103241189570954e-03
2.942130881557602606e+00,5.195388966295936273e-01,4.995819455550448360e-03
3.907457484526176472e+00,4.892013603501541019e-01,6.316471440133917745e-03
4.865092242052753591e+00,4.664098694909405984e-01,7.326568240874986940e-03
5.815035154137369489e+00,4.470797766579460708e-01,8.510074768770485923e-03
6.757286220780002850e+00,4.312121993823544441e-01,9.640822729249686959e-03
7.691845441980646569e+00,4.162276910304295585e-01,1.088359845489525468e-02
8.618712817739321963e+00,4.042949350184324997e-01,1.155511204123695068e-02
9.537888348056007715e+00,3.899201101535901826e-01,1.175292294156061665e-02
1.044937203293071804e+01,3.790019547265776612e-01,1.213399136886236275e-02
1.135316387236343161e+01,3.694850505257301632e-01,1.232931729402181320e-02
1.224926386635418396e+01,3.600966001366553426e-01,1.245697334854018075e-02
1.313767201490294667e+01,3.510079607684917780e-01,1.283652580403332397e-02
1.401838831800973395e+01,3.438617658103942376e-01,1.329983083144680410e-02
1.489141277567453869e+01,3.371444884984358126e-01,1.389739375350481157e-02
1.575674538789736090e+01,3.308058235016254622e-01,1.457153468505484502e-02
1.661438615467820767e+01,3.256086377692519185e-01,1.481598796861209079e-02
1.746433507601707191e+01,3.200543531822465648e-01,1.555111588037443905e-02
1.830659215191395361e+01,3.147819779700882226e-01,1.620091400420291608e-02
1.914115738236885278e+01,3.103987940135775059e-01,1.651708023806736786e-02
1.996803076738176230e+01,3.062018207929939062e-01,1.734448791297801828e-02
2.078721230695270350e+01,3.018886867190383461e-01,1.811612834968599761e-02
2.159870200108166216e+01,2.981676625990858920e-01,1.900780838660422190e-02
2.240249984976864539e+01,2.939459176269043073e-01,2.004287873378046356e-02
2.319860585301364608e+01,2.905923470631029404e-01,2.075796055132815218e-02
2.398702001081665003e+01,2.864822417350587069e-01,2.202691130262723548e-02
2.476774232317768565e+01,2.828405471075052802e-01,2.299525038494586518e-02
2.554077279009674584e+01,2.804126592380573046e-01,2.378152863169950143e-02
2.630611141157382349e+01,2.772475837948789046e-01,2.455017994410206572e-02
2.706375818760891860e+01,2.751438625892839163e-01,2.474448481910718547e-02
2.781371311820203118e+01,2.731744471126404394e-01,2.546855547716381576e-02
2.855597620335316833e+01,2.699556304057922906e-01,2.568613607513987179e-02
2.929054744306231584e+01,2.664361583855711091e-01,2.605593573820640801e-02
3.001742683732948791e+01,2.631267571929199467e-01,2.658103693334459838e-02
3.073661438615468455e+01,2.592016880244442101e-01,2.691751066828882571e-02
3.144811008953789155e+01,2.557996526798999581e-01,2.735810715056530285e-02
3.215191394747911602e+01,2.545983396758295658e-01,2.752319724449563826e-02
3.284802595997836505e+01,2.502117644683305442e-01,2.781075745338744409e-02
3.353644612703563155e+01,2.472469280888974497e-01,2.799087251890935990e-02
3.421717444865092261e+01,2.440092443262891486e-01,2.804250863794147813e-02
3.489021092482423114e+01,2.408033946626495225e-01,2.743041790732164351e-02
3.555555555555555003e+01,2.385115797525617920e-01,2.727865113606138883e-02
3.621320834084490059e+01,2.355448762076776115e-01,2.760081553713380001e-02
3.686316928069226151e+01,2.324873072868230695e-01,2.741372379556682171e-02
3.750543837509764700e+01,2.300281592457339153e-01,2.647172469989629573e-02
3.814001562406104995e+01,2.276640113156735146e-01,2.636672912745335884e-02
3.876690102758247747e+01,2.245029579129264596e-01,2.665768110304383293e-02
3.938609458566192245e+01,2.221595485878829213e-01,2.616810375810686359e-02
