r,G(r),G_err(r)
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.550045913682261300e-01,8.933040910263249090e-01,2.689201200545806962e-03
1.880624426078970401e+00,8.589950248401853061e-01,4.400624343767314643e-03
2.776859504132232814e+00,8.375791012391363699e-01,7.452816886304124838e-03
3.643709825528008039e+00,8.218505469801622443e-01,8.688283597000273639e-03
4.481175390266297853e+00,8.112516907634527152e-01,9.591969067019491188e-03
5.289256198347109361e+00,8.005624675007114721e-01,1.112653759142567290e-02
6.067952249770431905e+00,7.917933108775180306e-01,1.278189217811278103e-02
6.817263544536272590e+00,7.799245228285381915e-01,1.514941736029336294e-02
7.537190082644627864e+00,7.687383623870436278e-01,1.807336539256136632e-02
8.227731864095499503e+00,7.561053080468556065e-01,2.085464561238137282e-02
8.888888888888889284e+00,7.498219910515779851e-01,2.343180262295333632e-02
9.520661157024793653e+00,7.400793094882986978e-01,2.459206070334249081e-02
1.012304866850321261e+01,7.293820249901052932e-01,2.760173843767252735e-02
1.069605142332415149e+01,7.196216828931678577e-01,3.001429884098302456e-02
1.123966942148760495e+01,7.078303992512542386e-01,3.142472374402694585e-02
1.175390266299357123e+01,6.956659796141676511e-01,3.440163783503668443e-02
1.223875114784205564e+01,6.870898459172054551e-01,3.594820915439063402e-02
1.269421487603305820e+01,6.728872804118246620e-01,3.929848218866641152e-02
1.312029384756657535e+01,6.625009029332528110e-01,4.064191835104351974e-02
1.351698806244260709e+01,6.541171870375978026e-01,4.250099242197966087e-02
1.388429752066115697e+01,6.503505058493268542e-01,4.604290478956539479e-02
1.422222222222222321e+01,6.333404715044734790e-01,4.660588623371387379e-02
1.453076216712580404e+01,6.408028111123582615e-01,5.082806728222432485e-02
1.480991735537190124e+01,6.257428420092445709e-01,4.698947163593925752e-02
1.505968778696051480e+01,6.140404662052304507e-01,5.249419397248949321e-02
1.528007346189164295e+01,5.973329045470660015e-01,5.433082713073425496e-02
1.547107438016528924e+01,6.245323771487901743e-01,5.176874903427167163e-02
1.563269054178145012e+01,6.014265694162318487e-01,5.504057447528747093e-02
1.576492194674012914e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.586776859504132275e+01,6.009486759275610712e-01,5.368449226983598027e-02
1.594123048668503273e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.598530762167125729e+01,5.518246976920795355e-01,6.622627875945684417e-02
