r,G(r),G_err(r)
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.550045913682261300e-01,4.881198412225495886e-01,1.123557571079821654e-02
1.880624426078970401e+00,3.510807484352936325e-01,1.780618902664385383e-02
2.776859504132232814e+00,2.837523458221896111e-01,2.471017255436764107e-02
3.643709825528008039e+00,2.468270238910657555e-01,2.977918123579695320e-02
4.481175390266297853e+00,2.242361122504176463e-01,3.328415268311080838e-02
5.289256198347109361e+00,1.954552027039224704e-01,3.872908832732444712e-02
6.067952249770431905e+00,1.755493155325266730e-01,3.996731482746147812e-02
6.817263544536272590e+00,1.474926223806849457e-01,4.173135963291585426e-02
7.537190082644627864e+00,1.209804571246786004e-01,4.509210906651722056e-02
8.227731864095499503e+00,1.013966197873747282e-01,4.489727889477283795e-02
8.888888888888889284e+00,8.396207452730559961e-02,4.560307167934906508e-02
9.520661157024793653e+00,8.378193312418875938e-02,4.597597414133433591e-02
1.012304866850321261e+01,7.727980243726631504e-02,4.455170356266113102e-02
1.069605142332415149e+01,6.917444192704723382e-02,4.951561746942726577e-02
1.123966942148760495e+01,7.159794528681055759e-02,3.983759512626760396e-02
1.175390266299357123e+01,5.789134975212143625e-02,3.800289968867161944e-02
1.223875114784205564e+01,6.328007297439429413e-02,3.822286858659278141e-02
1.269421487603305820e+01,6.072850601216980143e-02,3.483082796039961571e-02
1.312029384756657535e+01,6.871901748611798644e-02,3.334762953852689338e-02
1.351698806244260709e+01,6.181073400723749445e-02,3.976846991429558442e-02
1.388429752066115697e+01,8.676722342662562815e-02,3.686230615585212034e-02
1.422222222222222321e+01,6.378399151607763717e-02,2.925960340466492865e-02
1.453076216712580404e+01,9.272994961005061321e-02,4.274832046450714740e-02
1.480991735537190124e+01,1.204585757468116386e-01,3.815205121273687605e-02
1.505968778696051480e+01,1.104108433548707802e-01,3.035165624444511115e-02
1.528007346189164295e+01,9.371930483684724755e-02,2.403151964402626406e-02
1.547107438016528924e+01,1.241916012779154949e-01,4.900094230879507851e-02
1.563269054178145012e+01,1.054106504305551834e-01,4.252875689998275588e-02
1.576492194674012914e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.586776859504132275e+01,1.564459829745004360e-01,4.860774028395675045e-02
1.594123048668503273e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.598530762167125729e+01,1.793135527789884998e-01,3.876294210659420730e-02
