r,G(r),G_err(r)
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.550045913682261300e-01,9.367907161767090596e-01,1.714357105857154976e-03
1.880624426078970401e+00,9.146491216851591055e-01,3.106365872177525769e-03
2.776859504132232814e+00,9.010571172933836692e-01,4.348940065769144395e-03
3.643709825528008039e+00,8.911582548114417301e-01,5.950310553422239780e-03
4.481175390266297853e+00,8.832589763116334147e-01,7.406883205408002629e-03
5.289256198347109361e+00,8.745817520299412617e-01,8.948381479308143566e-03
6.067952249770431905e+00,8.649302602978992116e-01,1.021636397109676291e-02
6.817263544536272590e+00,8.532654276021340856e-01,1.157903013365303019e-02
7.537190082644627864e+00,8.426791927496837253e-01,1.399343934165727527e-02
8.227731864095499503e+00,8.317909993355606657e-01,1.612573413540716386e-02
8.888888888888889284e+00,8.266363193150303434e-01,1.775591449487785856e-02
9.520661157024793653e+00,8.203616064797645269e-01,1.933654175076486223e-02
1.012304866850321261e+01,8.101200997947597404e-01,2.182711820903012953e-02
1.069605142332415149e+01,8.052508160208302623e-01,2.496549178480310729e-02
1.123966942148760495e+01,7.938581469559750081e-01,2.501264868900369975e-02
1.175390266299357123e+01,7.858462684470446380e-01,2.744599401763913801e-02
1.223875114784205564e+01,7.817698462760813705e-01,2.947565862407239973e-02
1.269421487603305820e+01,7.695019325018049861e-01,3.184097132499319471e-02
1.312029384756657535e+01,7.628696430132799744e-01,3.412619693843170487e-02
1.351698806244260709e+01,7.627665631791167300e-01,3.390063315891519991e-02
1.388429752066115697e+01,7.458284688413981955e-01,3.736533973768067785e-02
1.422222222222222321e+01,7.494611145823234510e-01,3.562657908583649613e-02
1.453076216712580404e+01,7.275963713144111278e-01,4.059257176374383297e-02
1.480991735537190124e+01,7.248680931570408159e-01,3.960476438468081561e-02
1.505968778696051480e+01,7.185761783485613563e-01,4.032046941314000599e-02
1.528007346189164295e+01,7.094595482392492825e-01,4.176501771733187596e-02
1.547107438016528924e+01,7.153268426237348043e-01,3.764467614347752344e-02
1.563269054178145012e+01,7.046902052836819808e-01,3.875522067235802337e-02
1.576492194674012914e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.586776859504132275e+01,6.923303762144503715e-01,4.655705913517328709e-02
1.594123048668503273e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.598530762167125729e+01,6.704531398643909235e-01,4.018779114949978803e-02
