index,energy_per_site
0.000000000000000000e+00,4.936427419922289617e-01
1.000000000000000000e+00,2.287162642463152484e-01
2.000000000000000000e+00,2.416028408840148467e-01
3.000000000000000000e+00,2.295077763615069044e-01
4.000000000000000000e+00,2.392766173936410334e-01
5.000000000000000000e+00,2.371939488044288169e-01
6.000000000000000000e+00,2.346404836665270111e-01
7.000000000000000000e+00,2.195902947346814460e-01
8.000000000000000000e+00,2.673592408012553934e-01
9.000000000000000000e+00,2.173480496315358113e-01
