index,energy_per_site
0.000000000000000000e+00,5.071854026256146231e-01
1.000000000000000000e+00,4.321411071522889835e-01
2.000000000000000000e+00,4.139397772113310170e-01
3.000000000000000000e+00,4.301660337928727706e-01
4.000000000000000000e+00,4.434643272921812707e-01
5.000000000000000000e+00,4.292457213058251675e-01
6.000000000000000000e+00,4.321184754575171372e-01
7.000000000000000000e+00,4.250890984611576107e-01
8.000000000000000000e+00,4.022245247529959711e-01
9.000000000000000000e+00,4.235091385026137911e-01
