index,energy_per_site
0.000000000000000000e+00,6.671473521996520994e-02
1.000000000000000000e+00,4.459591194656484237e-02
2.000000000000000000e+00,4.446355620669865949e-02
3.000000000000000000e+00,4.508771350346820611e-02
4.000000000000000000e+00,4.432827465677513512e-02
5.000000000000000000e+00,4.123716617097036852e-02
6.000000000000000000e+00,4.158839512523127002e-02
7.000000000000000000e+00,4.230206318847217623e-02
8.000000000000000000e+00,4.560147018915292061e-02
9.000000000000000000e+00,4.473673059811516389e-02
