index,energy_per_site
0.000000000000000000e+00,5.157083591486568697e-01
1.000000000000000000e+00,3.121275478982261098e-01
2.000000000000000000e+00,3.037967338465793476e-01
3.000000000000000000e+00,2.937086279458412941e-01
4.000000000000000000e+00,2.838700353414636002e-01
5.000000000000000000e+00,3.199241962042921328e-01
6.000000000000000000e+00,3.037079200957887304e-01
7.000000000000000000e+00,3.075936344237833464e-01
8.000000000000000000e+00,3.126861432728491597e-01
9.000000000000000000e+00,3.137656112716147305e-01
