index,energy_per_site
0.000000000000000000e+00,4.980803346200333159e-01
1.000000000000000000e+00,3.095034841749026988e-01
2.000000000000000000e+00,2.878665656798507499e-01
3.000000000000000000e+00,2.925865988274511942e-01
4.000000000000000000e+00,2.830561652708898923e-01
5.000000000000000000e+00,3.116286210790670808e-01
6.000000000000000000e+00,2.958069618223994057e-01
7.000000000000000000e+00,3.492964279241209669e-01
8.000000000000000000e+00,2.886838332336716384e-01
9.000000000000000000e+00,2.855189470246338179e-01
