index,energy_per_site
0.000000000000000000e+00,7.800018360148289198e-02
1.000000000000000000e+00,7.392089682084232449e-02
2.000000000000000000e+00,7.594653651758838386e-02
3.000000000000000000e+00,7.464423997125282928e-02
4.000000000000000000e+00,7.407348095958825318e-02
5.000000000000000000e+00,7.640335271722821509e-02
6.000000000000000000e+00,7.228207793895995159e-02
7.000000000000000000e+00,7.433377674511203181e-02
8.000000000000000000e+00,7.743694129189092334e-02
9.000000000000000000e+00,7.928614483474075159e-02
