r,G(r),G_err(r)
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.884021392945143702e-01,6.168036328698469628e-01,3.039969202830763041e-03
1.969112433147053309e+00,5.237043568968726692e-01,4.828073391902153524e-03
2.942130881557602606e+00,4.753343606751480044e-01,6.043674121694566498e-03
3.907457484526176472e+00,4.416967642753916734e-01,7.301424403535887800e-03
4.865092242052753591e+00,4.159995510518428863e-01,8.583104296335315048e-03
5.815035154137369489e+00,3.946471755249246760e-01,9.765986871807194949e-03
6.757286220780002850e+00,3.761952549290884518e-01,1.066054854456997304e-02
7.691845441980646569e+00,3.597709897301962778e-01,1.164848357251684584e-02
8.618712817739321963e+00,3.463541168546213633e-01,1.249495455431049763e-02
9.537888348056007715e+00,3.321199084014497815e-01,1.348189281327953799e-02
1.044937203293071804e+01,3.209989956186938831e-01,1.414860488069327044e-02
1.135316387236343161e+01,3.105303449597300869e-01,1.507739028826224521e-02
1.224926386635418396e+01,3.003104922286587430e-01,1.611152391028132166e-02
1.313767201490294667e+01,2.923642124027592826e-01,1.716121377756028507e-02
1.401838831800973395e+01,2.871751582368556321e-01,1.803701429541253176e-02
1.489141277567453869e+01,2.809336653937431483e-01,1.922431099119620637e-02
1.575674538789736090e+01,2.755710547383051212e-01,2.032827820737218016e-02
1.661438615467820767e+01,2.702842584973287887e-01,2.106274725240983581e-02
1.746433507601707191e+01,2.653705027894530111e-01,2.183021084184300423e-02
1.830659215191395361e+01,2.599980503689853784e-01,2.224109854558869309e-02
1.914115738236885278e+01,2.550613521757328361e-01,2.272230574083755616e-02
1.996803076738176230e+01,2.500345132907129675e-01,2.304032060892927114e-02
2.078721230695270350e+01,2.447613436697289035e-01,2.333349722279309119e-02
2.159870200108166216e+01,2.392886968686277205e-01,2.391992171076021134e-02
2.240249984976864539e+01,2.348928215751208692e-01,2.454476730164420126e-02
2.319860585301364608e+01,2.300425960136550929e-01,2.529183225107919930e-02
2.398702001081665003e+01,2.262753166256027682e-01,2.603291157184438320e-02
2.476774232317768565e+01,2.215436831334327006e-01,2.648305679040800428e-02
2.554077279009674584e+01,2.175059994169724342e-01,2.713725474025482573e-02
2.630611141157382349e+01,2.138539410398517526e-01,2.760590562520185906e-02
2.706375818760891860e+01,2.090829446646828571e-01,2.799427077732038333e-02
2.781371311820203118e+01,2.083251488933349216e-01,2.833445928557189186e-02
2.855597620335316833e+01,2.018147430298478373e-01,2.894030079018188387e-02
2.929054744306231584e+01,1.968132660622790575e-01,2.934081944795429581e-02
3.001742683732948791e+01,1.932036923400565487e-01,2.982984896792534313e-02
3.073661438615468455e+01,1.890100830184162639e-01,3.038406992936789480e-02
3.144811008953789155e+01,1.854141409727948775e-01,3.100082050527974351e-02
3.215191394747911602e+01,1.835535039077425268e-01,3.097299666540182309e-02
3.284802595997836505e+01,1.776289587398014180e-01,3.152902445121315983e-02
3.353644612703563155e+01,1.741476172119838794e-01,3.183508961098280993e-02
3.421717444865092261e+01,1.698244395448889332e-01,3.186645309366372553e-02
3.489021092482423114e+01,1.689107893929107096e-01,3.179618612538461647e-02
3.555555555555555003e+01,1.667141359365026387e-01,3.177826840032323130e-02
3.621320834084490059e+01,1.618527536421379698e-01,3.206203899099830529e-02
3.686316928069226151e+01,1.598120260462279618e-01,3.191281068599070847e-02
3.750543837509764700e+01,1.600087592864490871e-01,3.176176186205340035e-02
3.814001562406104995e+01,1.572942838155392264e-01,3.227451505815415872e-02
3.876690102758247747e+01,1.523815756010729883e-01,3.343802842897741767e-02
3.938609458566192245e+01,1.517278560119745268e-01,3.331590481940430865e-02
3.999759629829938490e+01,1.506047239634390744e-01,3.345903799510288601e-02
4.060140616549486481e+01,1.449250086461102982e-01,3.438413596705261477e-02
4.119752418724836218e+01,1.423941766095277450e-01,3.457355625605838118e-02
4.178595036355989123e+01,1.442371347539291304e-01,3.435723969779542336e-02
4.236668469442942353e+01,1.376112273487163362e-01,3.470313893459411186e-02
