x,y,theta
0.000000000000000000e+00,0.000000000000000000e+00,-1.509106242895297267e-01
1.000000000000000000e+00,0.000000000000000000e+00,1.759694508887870157e-01
2.000000000000000000e+00,0.000000000000000000e+00,-1.755375221766192761e-01
3.000000000000000000e+00,0.000000000000000000e+00,-2.651602355376753151e-01
4.000000000000000000e+00,0.000000000000000000e+00,-4.546802588493424890e-01
5.000000000000000000e+00,0.000000000000000000e+00,1.767781802697330207e-01
6.000000000000000000e+00,0.000000000000000000e+00,-9.006049180881481320e-02
7.000000000000000000e+00,0.000000000000000000e+00,-3.315852386569091426e-01
8.000000000000000000e+00,0.000000000000000000e+00,1.466646574785412938e-01
9.000000000000000000e+00,0.000000000000000000e+00,-1.136510287461097723e-01
1.000000000000000000e+01,0.000000000000000000e+00,-4.534640578527902033e-01
1.100000000000000000e+01,0.000000000000000000e+00,-3.091848156040171713e-01
1.200000000000000000e+01,0.000000000000000000e+00,5.352030158536857929e-02
1.300000000000000000e+01,0.000000000000000000e+00,-1.400710987105369121e-01
1.400000000000000000e+01,0.000000000000000000e+00,-1.296230062970937791e-01
1.500000000000000000e+01,0.000000000000000000e+00,-3.071677817681144340e-01
5.000000000000000000e-01,8.660254037844385966e-01,1.553407926267150740e-01
1.500000000000000000e+00,8.660254037844385966e-01,-5.067646200556377156e-01
2.500000000000000000e+00,8.660254037844385966e-01,-1.152464336478054019e-02
3.500000000000000000e+00,8.660254037844385966e-01,2.398328390161530432e-02
4.500000000000000000e+00,8.660254037844385966e-01,2.427963729306551466e-01
5.500000000000000000e+00,8.660254037844385966e-01,-1.413871578730933054e-01
6.500000000000000000e+00,8.660254037844385966e-01,4.926870740619152533e-01
7.500000000000000000e+00,8.660254037844385966e-01,-2.292968059423883265e-02
8.500000000000000000e+00,8.660254037844385966e-01,5.042540180147992990e-01
9.500000000000000000e+00,8.660254037844385966e-01,-1.311245397678609814e-01
1.050000000000000000e+01,8.660254037844385966e-01,-1.741298604495609137e-01
1.150000000000000000e+01,8.660254037844385966e-01,3.619246122847232794e-01
1.250000000000000000e+01,8.660254037844385966e-01,-3.206273014103626640e-01
1.350000000000000000e+01,8.660254037844385966e-01,2.030525393424520431e-01
1.450000000000000000e+01,8.660254037844385966e-01,1.095286744888779307e-02
1.550000000000000000e+01,8.660254037844385966e-01,3.355416422298996837e-01
0.000000000000000000e+00,1.732050807568877193e+00,-2.831743080024096693e-01
1.000000000000000000e+00,1.732050807568877193e+00,-4.316307588791093997e-01
2.000000000000000000e+00,1.732050807568877193e+00,1.485197756015972370e-01
3.000000000000000000e+00,1.732050807568877193e+00,4.428088811569225181e-01
4.000000000000000000e+00,1.732050807568877193e+00,5.185845261846896426e-01
5.000000000000000000e+00,1.732050807568877193e+00,2.144343994607433856e-02
6.000000000000000000e+00,1.732050807568877193e+00,3.884754681530278031e-01
7.000000000000000000e+00,1.732050807568877193e+00,-5.167524117559790797e-02
8.000000000000000000e+00,1.732050807568877193e+00,1.128944696694126337e-01
9.000000000000000000e+00,1.732050807568877193e+00,-4.986488107742767517e-01
1.000000000000000000e+01,1.732050807568877193e+00,-4.137437334384114207e-01
