index,energy_per_site
0.000000000000000000e+00,8.440930843679983475e-02
1.000000000000000000e+00,8.341242876084528635e-02
2.000000000000000000e+00,8.170875291169496513e-02
3.000000000000000000e+00,7.323694865227178830e-02
4.000000000000000000e+00,9.398067421740877170e-02
5.000000000000000000e+00,8.986198513575509306e-02
6.000000000000000000e+00,8.085756877820868271e-02
7.000000000000000000e+00,8.436561294499508867e-02
8.000000000000000000e+00,7.956014597676622224e-02
9.000000000000000000e+00,9.125209135743675426e-02
