index,energy_per_site
0.000000000000000000e+00,5.296794225605017115e-01
1.000000000000000000e+00,3.515612562725447532e-01
2.000000000000000000e+00,3.534174976945543278e-01
3.000000000000000000e+00,3.452725301139109026e-01
4.000000000000000000e+00,3.474776477225794413e-01
5.000000000000000000e+00,3.488902349807077030e-01
6.000000000000000000e+00,3.466823733083094217e-01
7.000000000000000000e+00,3.495791313944817125e-01
8.000000000000000000e+00,3.447294411699229344e-01
9.000000000000000000e+00,3.459655302625930240e-01
