r,G(r),G_err(r)
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.884021392945143702e-01,9.999980286064455992e-01,9.958966419059082639e-09
1.969112433147053309e+00,9.999974327027519871e-01,1.329846817771909087e-08
2.942130881557602606e+00,9.999970719527955243e-01,1.817677647544018156e-08
3.907457484526176472e+00,9.999968006467331305e-01,2.672544486133073967e-08
4.865092242052753591e+00,9.999965773811838599e-01,3.644713647837180867e-08
5.815035154137369489e+00,9.999963842435980466e-01,4.759648950290556160e-08
6.757286220780002850e+00,9.999962160430461156e-01,5.926342777921064840e-08
7.691845441980646569e+00,9.999960758459369714e-01,6.946540103755470698e-08
8.618712817739321963e+00,9.999959647876355273e-01,8.026272425325300463e-08
9.537888348056007715e+00,9.999958334633977097e-01,9.298707048150211242e-08
1.044937203293071804e+01,9.999957165626333078e-01,1.085695776470398256e-07
1.135316387236343161e+01,9.999956043538114070e-01,1.212599098470523258e-07
1.224926386635418396e+01,9.999954993075536036e-01,1.356948776674656175e-07
1.313767201490294667e+01,9.999953988323617704e-01,1.459256085265539950e-07
1.401838831800973395e+01,9.999953134173015235e-01,1.566357183973761468e-07
1.489141277567453869e+01,9.999952148200964563e-01,1.681343773387761805e-07
1.575674538789736090e+01,9.999951231592023593e-01,1.790230267395106803e-07
1.661438615467820767e+01,9.999950435577986685e-01,1.904779187876765977e-07
1.746433507601707191e+01,9.999949539498453888e-01,2.041380202936587171e-07
1.830659215191395361e+01,9.999948645546453685e-01,2.186192158133238875e-07
1.914115738236885278e+01,9.999947892968321650e-01,2.304829598353016171e-07
1.996803076738176230e+01,9.999947002095401771e-01,2.451036178516709648e-07
2.078721230695270350e+01,9.999946251988541812e-01,2.603529983359597315e-07
2.159870200108166216e+01,9.999945548737736445e-01,2.749821985456233376e-07
2.240249984976864539e+01,9.999944808283475206e-01,2.886195817926836755e-07
2.319860585301364608e+01,9.999944212721989523e-01,3.035362234355399349e-07
2.398702001081665003e+01,9.999943536577338143e-01,3.190419037565471153e-07
2.476774232317768565e+01,9.999942957355578699e-01,3.348730720937252611e-07
2.554077279009674584e+01,9.999942455846347888e-01,3.481973581349330427e-07
2.630611141157382349e+01,9.999941888525903932e-01,3.646188158972552063e-07
2.706375818760891860e+01,9.999941451650994351e-01,3.751612053707725354e-07
2.781371311820203118e+01,9.999940912494433842e-01,3.962639127022156505e-07
