index,energy_per_site
0.000000000000000000e+00,5.029083180088480542e-01
1.000000000000000000e+00,2.946687943120600561e-01
2.000000000000000000e+00,2.945120114333581451e-01
3.000000000000000000e+00,2.906170137489870742e-01
4.000000000000000000e+00,2.802738844639247606e-01
5.000000000000000000e+00,2.873445297302310020e-01
6.000000000000000000e+00,2.794366561963305129e-01
7.000000000000000000e+00,3.136795167619086389e-01
8.000000000000000000e+00,2.843510768922393739e-01
9.000000000000000000e+00,2.908504328827407059e-01
