r,G(r),G_err(r)
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.941709942618359719e-01,9.998966796361260512e-01,4.717375782531340656e-07
1.984466078214651930e+00,9.998673787617100572e-01,6.418783020146916897e-07
2.970885251858462084e+00,9.998503094082166198e-01,8.879226160778516314e-07
3.953428515193252224e+00,9.998377411336443199e-01,1.113814189262723727e-06
4.932095868219064982e+00,9.998274922931056352e-01,1.483199376573519344e-06
5.906887310935829305e+00,9.998190231047422438e-01,1.790064266268649409e-06
6.877802843343587824e+00,9.998105959434737677e-01,2.161552901882260112e-06
7.844842465442326329e+00,9.998034387400539513e-01,2.522115519233255542e-06
8.808006177232044820e+00,9.997972502728700306e-01,2.858570922637923187e-06
9.767293978712771718e+00,9.997913156090894038e-01,3.116547900856370053e-06
1.072270586988446439e+01,9.997857637625088278e-01,3.421740920478269519e-06
1.167424185074717968e+01,9.997802783827171025e-01,3.741720366528305541e-06
1.262190192130086075e+01,9.997748204984026055e-01,4.026990964342452442e-06
1.356568608154552180e+01,9.997699378415397797e-01,4.330715235837535369e-06
1.450559433148117705e+01,9.997649778797389475e-01,4.612514530005799075e-06
1.544162667110781229e+01,9.997598620427162741e-01,4.892530366167050561e-06
1.637378310042544172e+01,9.997550766507896647e-01,5.122548680531111744e-06
1.730206361943405113e+01,9.997499996070389194e-01,5.363228702897181420e-06
1.822646822813365475e+01,9.997446464457216964e-01,5.560199979987314060e-06
1.914699692652423835e+01,9.997397713881337467e-01,5.790538866501613796e-06
2.006364971460583035e+01,9.997350640691853307e-01,6.044980342538569580e-06
2.097642659237838814e+01,9.997302929258208293e-01,6.343807878857465142e-06
2.188532755984194011e+01,9.997253931662483106e-01,6.729098154804768072e-06
2.279035261699647208e+01,9.997203559635091663e-01,7.186298421138950896e-06
2.369150176384199824e+01,9.997151760623501637e-01,7.687986005253560871e-06
2.458877500037850439e+01,9.997105330973530268e-01,8.155236890217390221e-06
2.548217232660599052e+01,9.997055934654462961e-01,8.609109246347208287e-06
2.637169374252449927e+01,9.997000827372605203e-01,9.153666370775125676e-06
2.725733924813397380e+01,9.996949636781965465e-01,9.647048553891546615e-06
2.813910884343442831e+01,9.996902367295215086e-01,1.012122285427431403e-05
2.901700252842586281e+01,9.996848748591061762e-01,1.060722102257927914e-05
2.989102030310830571e+01,9.996796363862450185e-01,1.108427076225782194e-05
3.076116216748171439e+01,9.996744147706494443e-01,1.153768730232628173e-05
3.162742812154611727e+01,9.996688630855455893e-01,1.202579994321706365e-05
3.248981816530151434e+01,9.996635960264173004e-01,1.249632798828762909e-05
3.334833229874789140e+01,9.996577006813027744e-01,1.301642337033953599e-05
3.420297052188524844e+01,9.996516778242796608e-01,1.355261792665449947e-05
3.505373283471362811e+01,9.996460499336389249e-01,1.411051927116024420e-05
3.590061923723297355e+01,9.996402685058899396e-01,1.466802603380901207e-05
3.674362972944329897e+01,9.996344517682440589e-01,1.526273704742678414e-05
3.758276431134460438e+01,9.996286775744342989e-01,1.586066202116567098e-05
3.841802298293690399e+01,9.996225943387125890e-01,1.638709239855376805e-05
3.924940574422021200e+01,9.996163616473277003e-01,1.704417421157616955e-05
4.007691259519448579e+01,9.996105919165305664e-01,1.755696387392905572e-05
4.090054353585975377e+01,9.996045559200099628e-01,1.816041834946277410e-05
4.172029856621600175e+01,9.995984761001260877e-01,1.865919151514995939e-05
4.253617768626322970e+01,9.995925229560714831e-01,1.931540630760549121e-05
4.334818089600145186e+01,9.995865789003629542e-01,1.993006141741635322e-05
4.415630819543066821e+01,9.995807429966275803e-01,2.036311987311226860e-05
4.496055958455086454e+01,9.995739683086283245e-01,2.097318704605756777e-05
4.576093506336204086e+01,9.995673584884153806e-01,2.169052929572967586e-05
4.655743463186421138e+01,9.995607967718199705e-01,2.237458485750467034e-05
4.735005829005736189e+01,9.995538448662972808e-01,2.316851736551082055e-05
4.813880603794153501e+01,9.995474600911826712e-01,2.377386016320406882e-05
4.892367787551665970e+01,9.995406544922187386e-01,2.447688736246918332e-05
4.970467380278277858e+01,9.995339593334952033e-01,2.522961461171751608e-05
5.048179381973989166e+01,9.995266318344250278e-01,2.593641289686844653e-05
5.125503792638798473e+01,9.995203862899286751e-01,2.658716547494977388e-05
5.202440612272708620e+01,9.995137158344692407e-01,2.756009680828520113e-05
5.278989840875715345e+01,9.995071884333701639e-01,2.791203783244507238e-05
5.355151478447820068e+01,9.995000974655061654e-01,2.871237166494302240e-05
5.430925524989024211e+01,9.994925542180126410e-01,2.969663008089735374e-05
5.506311980499326353e+01,9.994858452518320391e-01,3.015494403857555612e-05
5.581310844978727914e+01,9.994786616382462796e-01,3.101249599674829203e-05
5.655922118427227474e+01,9.994715203706758810e-01,3.180854013747384194e-05
5.730145800844826454e+01,9.994638386715969380e-01,3.284539345725852219e-05
5.803981892231524853e+01,9.994584844964869985e-01,3.308466837784887965e-05
5.877430392587321251e+01,9.994522818802956676e-01,3.357607654450261400e-05
5.950491301912215647e+01,9.994445321380001079e-01,3.455784353901613872e-05
6.023164620206210884e+01,9.994382953769802569e-01,3.526050274154254015e-05
6.095450347469304120e+01,9.994303882624313573e-01,3.635350977629577717e-05
6.167348483701493933e+01,9.994243238397368945e-01,3.706343775263052503e-05
6.238859028902784587e+01,9.994174173530012695e-01,3.812426760141820038e-05
6.309981983073171818e+01,9.994121760242600239e-01,3.822529034718773341e-05
6.380717346212661312e+01,9.994044282336357332e-01,3.935236329427975590e-05
