index,energy_per_site
0.000000000000000000e+00,5.025590180229567716e-01
1.000000000000000000e+00,2.070257903255219578e-02
2.000000000000000000e+00,1.452101907824193856e-02
3.000000000000000000e+00,1.149075354241478088e-02
4.000000000000000000e+00,1.146826589376700317e-02
5.000000000000000000e+00,1.149110863822924190e-02
6.000000000000000000e+00,1.156928589014697556e-02
7.000000000000000000e+00,1.178311030328773636e-02
8.000000000000000000e+00,1.173551694323049163e-02
9.000000000000000000e+00,1.157870715006524900e-02
