x,y,theta
0.000000000000000000e+00,0.000000000000000000e+00,1.668835335728742209e-01
1.000000000000000000e+00,0.000000000000000000e+00,6.593392367284867106e-02
2.000000000000000000e+00,0.000000000000000000e+00,4.618881846716700323e-01
3.000000000000000000e+00,0.000000000000000000e+00,7.613187108308947515e-01
4.000000000000000000e+00,0.000000000000000000e+00,9.619426229576149012e-01
5.000000000000000000e+00,0.000000000000000000e+00,5.653742007963429295e-01
6.000000000000000000e+00,0.000000000000000000e+00,-1.803724434519748954e-02
7.000000000000000000e+00,0.000000000000000000e+00,7.913038238592400297e-01
8.000000000000000000e+00,0.000000000000000000e+00,7.663160518764211560e-01
9.000000000000000000e+00,0.000000000000000000e+00,1.296597492273899199e+00
1.000000000000000000e+01,0.000000000000000000e+00,1.363896712567877145e+00
1.100000000000000000e+01,0.000000000000000000e+00,1.144463627603229838e+00
1.200000000000000000e+01,0.000000000000000000e+00,5.265122484752930987e-01
1.300000000000000000e+01,0.000000000000000000e+00,9.911861071837098081e-01
1.400000000000000000e+01,0.000000000000000000e+00,1.107762750180592448e+00
1.500000000000000000e+01,0.000000000000000000e+00,5.597912015333510460e-01
1.600000000000000000e+01,0.000000000000000000e+00,-2.015855193028448511e-01
1.700000000000000000e+01,0.000000000000000000e+00,4.630864866958992465e-01
1.800000000000000000e+01,0.000000000000000000e+00,6.199531069677148842e-01
1.900000000000000000e+01,0.000000000000000000e+00,4.552958018793993311e-01
2.000000000000000000e+01,0.000000000000000000e+00,-9.056546130010989515e-02
2.100000000000000000e+01,0.000000000000000000e+00,5.371337285720461097e-01
2.200000000000000000e+01,0.000000000000000000e+00,8.237227806741427294e-01
2.300000000000000000e+01,0.000000000000000000e+00,1.449623377183563377e+00
2.400000000000000000e+01,0.000000000000000000e+00,5.141023248759033493e-01
2.500000000000000000e+01,0.000000000000000000e+00,8.338467690308859481e-01
2.600000000000000000e+01,0.000000000000000000e+00,4.336864477300821363e-01
2.700000000000000000e+01,0.000000000000000000e+00,6.882732446572275009e-01
2.800000000000000000e+01,0.000000000000000000e+00,3.544305769336362211e-01
2.900000000000000000e+01,0.000000000000000000e+00,6.900476734591221017e-01
3.000000000000000000e+01,0.000000000000000000e+00,1.766968378354457414e+00
3.100000000000000000e+01,0.000000000000000000e+00,6.711440591505062336e-01
3.200000000000000000e+01,0.000000000000000000e+00,8.946707773637161409e-01
3.300000000000000000e+01,0.000000000000000000e+00,9.563911398431814703e-01
3.400000000000000000e+01,0.000000000000000000e+00,9.820636160439164541e-01
3.500000000000000000e+01,0.000000000000000000e+00,6.825972936146316172e-01
3.600000000000000000e+01,0.000000000000000000e+00,4.317849483216322781e-01
3.700000000000000000e+01,0.000000000000000000e+00,9.169433784428369094e-01
3.800000000000000000e+01,0.000000000000000000e+00,7.451194739643689502e-01
3.900000000000000000e+01,0.000000000000000000e+00,4.559125754202764114e-01
4.000000000000000000e+01,0.000000000000000000e+00,9.081910507768977681e-01
4.100000000000000000e+01,0.000000000000000000e+00,8.933943648531581516e-01
4.200000000000000000e+01,0.000000000000000000e+00,4.412913528944715225e-01
4.300000000000000000e+01,0.000000000000000000e+00,1.184745292359263402e+00
4.400000000000000000e+01,0.000000000000000000e+00,4.724093237075193130e-01
4.500000000000000000e+01,0.000000000000000000e+00,6.299711274691177643e-01
4.600000000000000000e+01,0.000000000000000000e+00,1.099461356526697742e+00
4.700000000000000000e+01,0.000000000000000000e+00,9.013189507808778700e-01
4.800000000000000000e+01,0.000000000000000000e+00,1.372906070280997426e+00
4.900000000000000000e+01,0.000000000000000000e+00,1.689311039726097974e+00
5.000000000000000000e+01,0.000000000000000000e+00,1.877209840158064580e+00
5.100000000000000000e+01,0.000000000000000000e+00,9.195275149639270396e-01
5.200000000000000000e+01,0.000000000000000000e+00,1.421675556250960426e+00
5.300000000000000000e+01,0.000000000000000000e+00,1.428970889646321574e+00
5.400000000000000000e+01,0.000000000000000000e+00,1.621749747591065827e+00
5.500000000000000000e+01,0.000000000000000000e+00,1.583159043117277953e+00
5.600000000000000000e+01,0.000000000000000000e+00,1.882373462789616703e+00
5.700000000000000000e+01,0.000000000000000000e+00,2.047475976734502545e+00
5.800000000000000000e+01,0.000000000000000000e+00,2.267723259724879092e+00
5.900000000000000000e+01,0.000000000000000000e+00,1.458771291188996067e+00
6.000000000000000000e+01,0.000000000000000000e+00,1.598394448090402875e+00
6.100000000000000000e+01,0.000000000000000000e+00,1.352092094060862948e+00
6.200000000000000000e+01,0.000000000000000000e+00,1.294283168761913849e+00
6.300000000000000000e+01,0.000000000000000000e+00,2.108827432773432875e+00
6.400000000000000000e+01,0.000000000000000000e+00,1.706590157503669936e+00
6.500000000000000000e+01,0.000000000000000000e+00,1.944284436312091024e+00
6.600000000000000000e+01,0.000000000000000000e+00,2.059211587105650665e+00
6.700000000000000000e+01,0.000000000000000000e+00,1.835547772551561430e+00
6.800000000000000000e+01,0.000000000000000000e+00,1.853622408552325851e+00
6.900000000000000000e+01,0.000000000000000000e+00,1.807929872132318927e+00
7.000000000000000000e+01,0.000000000000000000e+00,2.290989341676844759e+00
7.100000000000000000e+01,0.000000000000000000e+00,2.323974539228156999e+00
7.200000000000000000e+01,0.000000000000000000e+00,1.608222634846265819e+00
7.300000000000000000e+01,0.000000000000000000e+00,1.723209603611191909e+00
7.400000000000000000e+01,0.000000000000000000e+00,1.498560016100965342e+00
7.500000000000000000e+01,0.000000000000000000e+00,1.294215969727845028e+00
7.600000000000000000e+01,0.000000000000000000e+00,1.239928593182098915e+00
7.700000000000000000e+01,0.000000000000000000e+00,8.281719640717679631e-01
7.800000000000000000e+01,0.000000000000000000e+00,1.113013723959134005e+00
7.900000000000000000e+01,0.000000000000000000e+00,7.361228950671945270e-01
8.000000000000000000e+01,0.000000000000000000e+00,1.116659706707844535e+00
8.100000000000000000e+01,0.000000000000000000e+00,8.622354546285340149e-01
8.200000000000000000e+01,0.000000000000000000e+00,4.954463162776008289e-01
8.300000000000000000e+01,0.000000000000000000e+00,8.141397682364988064e-01
8.400000000000000000e+01,0.000000000000000000e+00,7.744834707096082127e-01
8.500000000000000000e+01,0.000000000000000000e+00,4.696365027743460985e-01
8.600000000000000000e+01,0.000000000000000000e+00,1.831489824191905313e-01
8.700000000000000000e+01,0.000000000000000000e+00,-3.378465777916228596e-01
8.800000000000000000e+01,0.000000000000000000e+00,-5.832297132474839607e-01
8.900000000000000000e+01,0.000000000000000000e+00,3.500142050240615532e-01
9.000000000000000000e+01,0.000000000000000000e+00,4.754783933851731703e-01
9.100000000000000000e+01,0.000000000000000000e+00,6.709032032851727223e-01
9.200000000000000000e+01,0.000000000000000000e+00,-8.819825216963383951e-02
9.300000000000000000e+01,0.000000000000000000e+00,2.296964505939316226e-01
9.400000000000000000e+01,0.000000000000000000e+00,5.195487317200635502e-01
