index,energy_per_site
0.000000000000000000e+00,5.333132961108031367e-01
1.000000000000000000e+00,3.204704009700778400e-01
2.000000000000000000e+00,3.214308126117415565e-01
3.000000000000000000e+00,3.176302994280097991e-01
4.000000000000000000e+00,3.220073793763582048e-01
5.000000000000000000e+00,3.188545140160509717e-01
6.000000000000000000e+00,3.234526554445955604e-01
7.000000000000000000e+00,3.208409304464185929e-01
8.000000000000000000e+00,3.176001062541008446e-01
9.000000000000000000e+00,3.228393236642552733e-01
