r,G(r),G_err(r)
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.770414201183399427e-01,9.999979728944686785e-01,3.486645880886544718e-08
1.938934911242604642e+00,9.999973316025625447e-01,7.588563170893336410e-08
2.885680473372783439e+00,9.999969300970211750e-01,1.054157604915658155e-07
3.817278106508876334e+00,9.999966597128967516e-01,1.343572383692385029e-07
4.733727810650883328e+00,9.999964381066391850e-01,1.570424734268496338e-07
5.635029585798818630e+00,9.999962753561344453e-01,1.738833558197264712e-07
6.521183431952664478e+00,9.999961091583515760e-01,1.898590672743426271e-07
7.392189349112427976e+00,9.999959356159525692e-01,2.080806505506471952e-07
8.248047337278105573e+00,9.999958017119836562e-01,2.224527161045046112e-07
9.088757396449704373e+00,9.999956921454622449e-01,2.289259010057317457e-07
9.914319526627220824e+00,9.999955873163857145e-01,2.328523531592666881e-07
1.072473372781065137e+01,9.999955152493923416e-01,2.358057505190805377e-07
1.151999999999999602e+01,9.999954446226728688e-01,2.354508235061612946e-07
1.230011834319526542e+01,9.999953637429385145e-01,2.374766401459065543e-07
1.306508875739645248e+01,9.999953200193220093e-01,2.352758220307005882e-07
1.381491124260355008e+01,9.999952165932273207e-01,2.379163048769460634e-07
1.454958579881656533e+01,9.999951364867232240e-01,2.408886486722946039e-07
1.526911242603550534e+01,9.999950846732956755e-01,2.415030020201339956e-07
1.597349112426035944e+01,9.999950366828611603e-01,2.438941994738006183e-07
1.666272189349112409e+01,9.999949912841394895e-01,2.552703933883090512e-07
1.733680473372780995e+01,9.999949666456238173e-01,2.533947875141293801e-07
1.799573964497041345e+01,9.999949380613509797e-01,2.715966669051188134e-07
1.863952662721893816e+01,9.999949000558581158e-01,2.824586811245069967e-07
1.926816568047337341e+01,9.999948734421733043e-01,3.112857524958272256e-07
1.988165680473372632e+01,9.999948564653714511e-01,2.958042489266958592e-07
2.048000000000000043e+01,9.999947926482078975e-01,3.205551982271909697e-07
2.106319526627219219e+01,9.999947772221770004e-01,3.774194801627734947e-07
2.163124260355029804e+01,9.999947221622230709e-01,3.412620943902178605e-07
2.218414201183431800e+01,9.999946669794125276e-01,3.677956864961666674e-07
2.272189349112426271e+01,9.999946376138961757e-01,4.176892736157822455e-07
2.324449704142012152e+01,9.999945908467046118e-01,3.942507844356203743e-07
2.375195266272189443e+01,9.999945501405099746e-01,4.560320562150750936e-07
2.424426035502958499e+01,9.999944606372930256e-01,4.226764567491232762e-07
2.472142011834319675e+01,9.999943375868241002e-01,4.489089205514835784e-07
2.518343195266272261e+01,9.999942958439502760e-01,4.737491919964103779e-07
2.563029585798816612e+01,9.999941848813365119e-01,4.946334616567231043e-07
2.606201183431952728e+01,9.999941243567451732e-01,4.990898168581415977e-07
2.647857988165680609e+01,9.999940259366817408e-01,5.541219912345764152e-07
2.688000000000000256e+01,9.999938939825323558e-01,5.370867017647065835e-07
2.726627218934911312e+01,9.999937203280252485e-01,6.219665335295739720e-07
2.763739644970414133e+01,9.999938305473823341e-01,5.530449018986974819e-07
2.799337278106509075e+01,9.999935332574299007e-01,6.726035370522669556e-07
2.833420118343195426e+01,9.999934926176106131e-01,6.476761706250139817e-07
2.865988165680473543e+01,9.999934848274705246e-01,6.614304735524938986e-07
2.897041420118343069e+01,9.999931267865271867e-01,8.180663429972951473e-07
2.926579881656804716e+01,9.999933283555850760e-01,6.587682524716418954e-07
2.954603550295858128e+01,9.999931510821822300e-01,7.241821585201804657e-07
2.981112426035502949e+01,9.999928589675132207e-01,8.524036687411461535e-07
3.006106508875739536e+01,9.999929007404908532e-01,9.032224751282420477e-07
3.029585798816568243e+01,9.999930383613264695e-01,7.144854943628150225e-07
3.051550295857988360e+01,9.999925563284588481e-01,8.748848961965485248e-07
3.071999999999999886e+01,9.999927104009027623e-01,9.095630641236704074e-07
3.090934911242603533e+01,9.999919315112691942e-01,1.026394004335506243e-06
3.108355029585798945e+01,9.999928081082908315e-01,7.739698034536710200e-07
3.124260355029585767e+01,9.999929197583778961e-01,7.691056984179928606e-07
3.138650887573964710e+01,9.999923364820022531e-01,9.511663282206876919e-07
3.151526627218935062e+01,9.999920687382033435e-01,9.399787876992611914e-07
3.162887573964497179e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.172733727810651061e+01,9.999922413598159032e-01,1.004623120785189901e-06
3.181065088757396353e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.187881656804733765e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.193183431952662588e+01,9.999922205977815892e-01,9.100631499671439387e-07
3.196970414201183530e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.199242603550295883e+01,9.999916974586071650e-01,1.067297960701102240e-06
