r,G(r),G_err(r)
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.770414201183399427e-01,9.798310592617328618e-01,3.351175945129356362e-04
1.938934911242604642e+00,9.738179648521216869e-01,5.166358043221237588e-04
2.885680473372783439e+00,9.701129826251776445e-01,6.898835624707188403e-04
3.817278106508876334e+00,9.673206624849586266e-01,9.051776764827104086e-04
4.733727810650883328e+00,9.649228163185564755e-01,1.175803028531896034e-03
5.635029585798818630e+00,9.631521121311706901e-01,1.422173578465580441e-03
6.521183431952664478e+00,9.617984978496347814e-01,1.679868959226090645e-03
7.392189349112427976e+00,9.605247034025707897e-01,1.952337555284968567e-03
8.248047337278105573e+00,9.591426525032391570e-01,2.138898510097925025e-03
9.088757396449704373e+00,9.578478217305164133e-01,2.292572455166799750e-03
9.914319526627220824e+00,9.564425796369651067e-01,2.517350906186854084e-03
1.072473372781065137e+01,9.552471989426296606e-01,2.716437260492803908e-03
1.151999999999999602e+01,9.539744319417930996e-01,2.919232246419152348e-03
1.230011834319526542e+01,9.526244185175607448e-01,3.074705801499870873e-03
1.306508875739645248e+01,9.518777709098539264e-01,3.247902412598349144e-03
1.381491124260355008e+01,9.507552400437667695e-01,3.377422728217319928e-03
1.454958579881656533e+01,9.499842945482869228e-01,3.433409976372553667e-03
1.526911242603550534e+01,9.493170692471746275e-01,3.492050540325735992e-03
1.597349112426035944e+01,9.487097612324268958e-01,3.504112456616284479e-03
1.666272189349112409e+01,9.482070411836323043e-01,3.571294175204675451e-03
1.733680473372780995e+01,9.478486299243702451e-01,3.636699101736128818e-03
1.799573964497041345e+01,9.470585851226681617e-01,3.735144492116355616e-03
1.863952662721893816e+01,9.463678865292779463e-01,3.897287570541673515e-03
1.926816568047337341e+01,9.461246766520395868e-01,4.007869761219475316e-03
1.988165680473372632e+01,9.453843675694141302e-01,4.210311221857368849e-03
2.048000000000000043e+01,9.447716712527066685e-01,4.413002882820729784e-03
2.106319526627219219e+01,9.442310028393799959e-01,4.545995825269986620e-03
2.163124260355029804e+01,9.434501534080215190e-01,4.838455686469840360e-03
2.218414201183431800e+01,9.421643560349155511e-01,5.180278974554184714e-03
2.272189349112426271e+01,9.417031828233999313e-01,5.203896836386270527e-03
2.324449704142012152e+01,9.402998981731625072e-01,5.752875414307686425e-03
2.375195266272189443e+01,9.400814668860775214e-01,5.792696876242032882e-03
2.424426035502958499e+01,9.379717465181345304e-01,6.278380230621292100e-03
2.472142011834319675e+01,9.364975461253682854e-01,6.617721159122170321e-03
2.518343195266272261e+01,9.360257223053847220e-01,6.791649180279144341e-03
2.563029585798816612e+01,9.344540595706383179e-01,7.251596046144993118e-03
2.606201183431952728e+01,9.324417533589840490e-01,7.749818367639300411e-03
2.647857988165680609e+01,9.333478153402077204e-01,7.721995704247363278e-03
2.688000000000000256e+01,9.302456372139550345e-01,8.578106984649098640e-03
2.726627218934911312e+01,9.310199552077027541e-01,8.546965826677521694e-03
2.763739644970414133e+01,9.260927928812274779e-01,1.013449583013377106e-02
2.799337278106509075e+01,9.290973952701523375e-01,9.533969437100768551e-03
2.833420118343195426e+01,9.264234643923339174e-01,1.000325179875992572e-02
2.865988165680473543e+01,9.233462419189764070e-01,1.141961326616061471e-02
2.897041420118343069e+01,9.268868287694417285e-01,1.005929985379968444e-02
2.926579881656804716e+01,9.215445506591151137e-01,1.117281637499715520e-02
2.954603550295858128e+01,9.210534879847882550e-01,1.180666447084168479e-02
2.981112426035502949e+01,9.222063395226668403e-01,1.154039369095301824e-02
3.006106508875739536e+01,9.227074795380117989e-01,1.178497079792609203e-02
3.029585798816568243e+01,9.167145776543929037e-01,1.241901988868627203e-02
3.051550295857988360e+01,9.169522666145775158e-01,1.300883351644948130e-02
3.071999999999999886e+01,9.200174022845835076e-01,1.252501583369587494e-02
3.090934911242603533e+01,9.187594410851431803e-01,1.191185961979504895e-02
3.108355029585798945e+01,9.152603704082845626e-01,1.255675641118253125e-02
3.124260355029585767e+01,9.094567369025158277e-01,1.425185641364978828e-02
3.138650887573964710e+01,9.169368965003846794e-01,1.286815677775103584e-02
3.151526627218935062e+01,9.147882943596246097e-01,1.254441602726060791e-02
3.162887573964497179e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.172733727810651061e+01,9.212180294557467120e-01,1.196773633363731361e-02
3.181065088757396353e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.187881656804733765e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.193183431952662588e+01,9.173862920205709814e-01,1.277888112444133459e-02
3.196970414201183530e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.199242603550295883e+01,9.111410204689666115e-01,1.258800348966743199e-02
