index,energy_per_site
0.000000000000000000e+00,5.289871944175019713e-01
1.000000000000000000e+00,4.144010158593912641e-01
2.000000000000000000e+00,4.144058742589666888e-01
3.000000000000000000e+00,4.120746723852600213e-01
4.000000000000000000e+00,4.088927407188338581e-01
5.000000000000000000e+00,4.199278396910637867e-01
6.000000000000000000e+00,4.109295847250497014e-01
7.000000000000000000e+00,4.135542298569834241e-01
8.000000000000000000e+00,4.211160932011746572e-01
9.000000000000000000e+00,4.183850611576891421e-01
