x,y,theta
0.000000000000000000e+00,0.000000000000000000e+00,1.042839980759855401e-01
1.000000000000000000e+00,0.000000000000000000e+00,-1.193243019154052176e-01
2.000000000000000000e+00,0.000000000000000000e+00,-1.555538430987623566e-01
3.000000000000000000e+00,0.000000000000000000e+00,-1.822396038244789018e-01
4.000000000000000000e+00,0.000000000000000000e+00,-1.949065550955458304e-01
5.000000000000000000e+00,0.000000000000000000e+00,-1.909268437565692089e-01
6.000000000000000000e+00,0.000000000000000000e+00,-3.461787261450866016e-01
7.000000000000000000e+00,0.000000000000000000e+00,-2.061697604082957103e-01
8.000000000000000000e+00,0.000000000000000000e+00,-2.310381389026529009e-01
9.000000000000000000e+00,0.000000000000000000e+00,-1.660017207896616886e-01
1.000000000000000000e+01,0.000000000000000000e+00,-9.954963022177820697e-02
1.100000000000000000e+01,0.000000000000000000e+00,-4.765882063440307626e-03
1.200000000000000000e+01,0.000000000000000000e+00,-5.721903295616725948e-02
1.300000000000000000e+01,0.000000000000000000e+00,-3.310909794901137349e-01
1.400000000000000000e+01,0.000000000000000000e+00,-1.350844203282021150e-01
1.500000000000000000e+01,0.000000000000000000e+00,-1.806503645098933575e-01
1.600000000000000000e+01,0.000000000000000000e+00,-1.865492509733987503e-01
1.700000000000000000e+01,0.000000000000000000e+00,-1.545906728284788811e-01
1.800000000000000000e+01,0.000000000000000000e+00,-1.330309114390963443e-01
1.900000000000000000e+01,0.000000000000000000e+00,-3.180446094457218820e-01
2.000000000000000000e+01,0.000000000000000000e+00,-2.383052678211897146e-01
2.100000000000000000e+01,0.000000000000000000e+00,-7.078339010333950521e-02
2.200000000000000000e+01,0.000000000000000000e+00,-1.494118119801139954e-01
2.300000000000000000e+01,0.000000000000000000e+00,-1.584349418627902240e-01
2.400000000000000000e+01,0.000000000000000000e+00,-5.676871246062520360e-02
2.500000000000000000e+01,0.000000000000000000e+00,-4.497274843336829253e-01
2.600000000000000000e+01,0.000000000000000000e+00,-1.805694661340608298e-01
2.700000000000000000e+01,0.000000000000000000e+00,-1.720727138484482444e-01
2.800000000000000000e+01,0.000000000000000000e+00,6.700849353970417255e-03
2.900000000000000000e+01,0.000000000000000000e+00,-3.967664857841302073e-02
3.000000000000000000e+01,0.000000000000000000e+00,-5.503860367318447189e-02
3.100000000000000000e+01,0.000000000000000000e+00,-3.699956341932203463e-02
3.200000000000000000e+01,0.000000000000000000e+00,4.027975623423274421e-02
3.300000000000000000e+01,0.000000000000000000e+00,-1.177013739614357624e-01
3.400000000000000000e+01,0.000000000000000000e+00,-2.325607229519154329e-01
