r,G(r),G_err(r)
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.770414201183399427e-01,8.955083996763321119e-01,1.211026433068963315e-03
1.938934911242604642e+00,8.663985042592593500e-01,1.470957637512347984e-03
2.885680473372783439e+00,8.481615401897769635e-01,2.301920817069038998e-03
3.817278106508876334e+00,8.357014479165395526e-01,3.088167414781258988e-03
4.733727810650883328e+00,8.260424373584912550e-01,3.508690449857240073e-03
5.635029585798818630e+00,8.201278831782620182e-01,4.146292859186138241e-03
6.521183431952664478e+00,8.154065677881691121e-01,4.918848187919745707e-03
7.392189349112427976e+00,8.112236226062367050e-01,5.974712483849136183e-03
8.248047337278105573e+00,8.081158583563101683e-01,6.725471526389512067e-03
9.088757396449704373e+00,8.055226674152139443e-01,7.508358864685530341e-03
9.914319526627220824e+00,8.014278683406377279e-01,7.987385372913533010e-03
1.072473372781065137e+01,7.991312673944728218e-01,8.512079954927259315e-03
1.151999999999999602e+01,7.962864244149586712e-01,9.154018567547356211e-03
1.230011834319526542e+01,7.945532908839650910e-01,9.737439725970008578e-03
1.306508875739645248e+01,7.932462917747891140e-01,9.857340117644455835e-03
1.381491124260355008e+01,7.914940793900959726e-01,1.004748506938346261e-02
1.454958579881656533e+01,7.909210581759186232e-01,1.032817127478605733e-02
1.526911242603550534e+01,7.894471431022270780e-01,1.029270681712141783e-02
1.597349112426035944e+01,7.862875291065932748e-01,1.039682325777873013e-02
1.666272189349112409e+01,7.832115334436905441e-01,1.070873752056153254e-02
1.733680473372780995e+01,7.823882708920714135e-01,1.116726866228562320e-02
1.799573964497041345e+01,7.793215136704815249e-01,1.155578728077008392e-02
1.863952662721893816e+01,7.769340520479162127e-01,1.223695643516671192e-02
1.926816568047337341e+01,7.739058308820923049e-01,1.275178694305490433e-02
1.988165680473372632e+01,7.726419223037915840e-01,1.352372087549406562e-02
2.048000000000000043e+01,7.695506524525013159e-01,1.446959467272510361e-02
2.106319526627219219e+01,7.659748833902273457e-01,1.503797454253232718e-02
2.163124260355029804e+01,7.664433023883165941e-01,1.563128192132066246e-02
2.218414201183431800e+01,7.643878656279213812e-01,1.602518488633506918e-02
2.272189349112426271e+01,7.591858895406313756e-01,1.635181278145125122e-02
2.324449704142012152e+01,7.616686547933874118e-01,1.600138084157124232e-02
2.375195266272189443e+01,7.535790446049104307e-01,1.651348358534159358e-02
2.424426035502958499e+01,7.575081722850838251e-01,1.546779900790173738e-02
2.472142011834319675e+01,7.535722098347664710e-01,1.508727742054376958e-02
2.518343195266272261e+01,7.504290760636280755e-01,1.490598473210583315e-02
2.563029585798816612e+01,7.491232098067642786e-01,1.503112088551066677e-02
2.606201183431952728e+01,7.505886460507829039e-01,1.389402692532692475e-02
2.647857988165680609e+01,7.396118306330777825e-01,1.571032179541034801e-02
2.688000000000000256e+01,7.464599360491998015e-01,1.492506242527902489e-02
2.726627218934911312e+01,7.356343281527735201e-01,1.738800406699178916e-02
2.763739644970414133e+01,7.605458873761963279e-01,1.215233628420282763e-02
2.799337278106509075e+01,7.392904633465600117e-01,1.784749945876694388e-02
2.833420118343195426e+01,7.462517428449427781e-01,1.564635794039730479e-02
2.865988165680473543e+01,7.536714322537706456e-01,1.585547901772346030e-02
2.897041420118343069e+01,7.306837116488825723e-01,2.107411414864977794e-02
2.926579881656804716e+01,7.499798770232352085e-01,1.571281549496957378e-02
2.954603550295858128e+01,7.483863216571743360e-01,1.804891619332657168e-02
2.981112426035502949e+01,7.365466185269615718e-01,2.118318312994478536e-02
3.006106508875739536e+01,7.386726064177420170e-01,2.125768013975193674e-02
3.029585798816568243e+01,7.466030541270627374e-01,1.665614134477392747e-02
3.051550295857988360e+01,7.394166253537987066e-01,2.017405403201035993e-02
3.071999999999999886e+01,7.373655731158016424e-01,2.096381290453919188e-02
3.090934911242603533e+01,7.222964982171441450e-01,2.410820985804396077e-02
3.108355029585798945e+01,7.433967328426297483e-01,1.867333318928541055e-02
3.124260355029585767e+01,7.554465552279973073e-01,1.836933796913478231e-02
3.138650887573964710e+01,7.285134948048130887e-01,2.094998457848178813e-02
3.151526627218935062e+01,7.328813011564713209e-01,2.209792101726074792e-02
3.162887573964497179e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.172733727810651061e+01,7.332323030617826642e-01,2.297166293678633633e-02
3.181065088757396353e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.187881656804733765e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.193183431952662588e+01,7.482425010176516622e-01,2.222555168403542517e-02
3.196970414201183530e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.199242603550295883e+01,7.262550219976887655e-01,2.554430949928512828e-02
