index,energy_per_site
0.000000000000000000e+00,-4.049213850166905049e-01
1.000000000000000000e+00,-2.667503138014390984e+00
2.000000000000000000e+00,-2.645892573065921294e+00
3.000000000000000000e+00,-2.659540364020356762e+00
4.000000000000000000e+00,-2.643984362087381079e+00
5.000000000000000000e+00,-2.667621853232585494e+00
6.000000000000000000e+00,-2.656695740025148744e+00
7.000000000000000000e+00,-2.632055822947170665e+00
8.000000000000000000e+00,-2.643767402823165025e+00
9.000000000000000000e+00,-2.642155601259116970e+00
