index,energy_per_site
0.000000000000000000e+00,5.279362086922444464e-01
1.000000000000000000e+00,4.486983545501500581e-01
2.000000000000000000e+00,4.585818541099640488e-01
3.000000000000000000e+00,4.517117098492893223e-01
4.000000000000000000e+00,4.534979952822992821e-01
5.000000000000000000e+00,4.553082814290896341e-01
6.000000000000000000e+00,4.577315366832893084e-01
7.000000000000000000e+00,4.513600306164634590e-01
8.000000000000000000e+00,4.550733251514310074e-01
9.000000000000000000e+00,4.536013248619633065e-01
