index,energy_per_site
0.000000000000000000e+00,5.044442386876497597e-01
1.000000000000000000e+00,2.344370201715427204e-01
2.000000000000000000e+00,2.389231349317321729e-01
3.000000000000000000e+00,2.418519920599206952e-01
4.000000000000000000e+00,2.359239741255066969e-01
5.000000000000000000e+00,2.468256271692398363e-01
6.000000000000000000e+00,2.299857352259925269e-01
7.000000000000000000e+00,2.338392639515131377e-01
8.000000000000000000e+00,2.343136001354078068e-01
9.000000000000000000e+00,2.448411342841688709e-01
