index,energy_per_site
0.000000000000000000e+00,-7.971501285672302761e-02
1.000000000000000000e+00,-1.760218518392017373e+00
2.000000000000000000e+00,-1.769192543617149838e+00
3.000000000000000000e+00,-1.852541307281144078e+00
4.000000000000000000e+00,-1.626100690436416363e+00
5.000000000000000000e+00,-1.748593791300160571e+00
6.000000000000000000e+00,-1.783699611473547497e+00
7.000000000000000000e+00,-1.836650399707942194e+00
8.000000000000000000e+00,-1.776460567085322628e+00
9.000000000000000000e+00,-1.938451834231284199e+00
