r,G(r),G_err(r)
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.550045913682261300e-01,9.147355617950301276e-01,2.675587668685857224e-03
1.880624426078970401e+00,8.861669143659625103e-01,4.338700006342883705e-03
2.776859504132232814e+00,8.684806118608296988e-01,5.416144295099248329e-03
3.643709825528008039e+00,8.575520628301784853e-01,6.269792222074469651e-03
4.481175390266297853e+00,8.507083710968650347e-01,7.652963434332539158e-03
5.289256198347109361e+00,8.427496640162603914e-01,8.859613077245210785e-03
6.067952249770431905e+00,8.364410239188537766e-01,1.097771565781615645e-02
6.817263544536272590e+00,8.305877861045842803e-01,1.303649974525704532e-02
7.537190082644627864e+00,8.245869247303870830e-01,1.383302918218768350e-02
8.227731864095499503e+00,8.191002853852059618e-01,1.456316835854360239e-02
8.888888888888889284e+00,8.130342009099122969e-01,1.409613502725397434e-02
9.520661157024793653e+00,8.076577727262368445e-01,1.505756326514481012e-02
1.012304866850321261e+01,8.002118165621272539e-01,1.555284153069202979e-02
1.069605142332415149e+01,7.939883751235251585e-01,1.513292844512809272e-02
1.123966942148760495e+01,7.885929033331571247e-01,1.683028000399328789e-02
1.175390266299357123e+01,7.819491953916818394e-01,1.709186629607037378e-02
1.223875114784205564e+01,7.818099934837600129e-01,1.817348510439138060e-02
1.269421487603305820e+01,7.724542343823392887e-01,1.958842024832740253e-02
1.312029384756657535e+01,7.723989101023159831e-01,2.245768241514346786e-02
1.351698806244260709e+01,7.725381868784885198e-01,2.055164810273525655e-02
1.388429752066115697e+01,7.685938152503744014e-01,2.227688092968378372e-02
1.422222222222222321e+01,7.646031500474098630e-01,2.428355067670802739e-02
1.453076216712580404e+01,7.588926572482104227e-01,2.527401279240727369e-02
1.480991735537190124e+01,7.519058296902149108e-01,2.561956864342872578e-02
1.505968778696051480e+01,7.543739186421346554e-01,2.509080422997816973e-02
1.528007346189164295e+01,7.484991625880006438e-01,2.625270978468431660e-02
1.547107438016528924e+01,7.453082963614299228e-01,2.976061307978994375e-02
1.563269054178145012e+01,7.431036625459809253e-01,2.896943212685041888e-02
1.576492194674012914e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.586776859504132275e+01,7.544172189825525399e-01,2.596715308055140212e-02
1.594123048668503273e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.598530762167125729e+01,7.385909801915784278e-01,3.629479468385245905e-02
