r,r_error,G,G_error
4.000000000000000888e+00,2.677958695487380229e-16,9.759694668636739179e-01,1.275417882930341242e-04
4.358898943540668647e+00,2.677958695487380229e-16,9.814033593457781590e-01,2.834501836943387437e-04
4.358898943540672200e+00,2.677958695487380229e-16,9.766438320612298440e-01,9.989299432586734161e-05
4.358898943540673088e+00,0.000000000000000000e+00,9.766298897695601111e-01,8.725372400497341844e-05
4.358898943540673976e+00,0.000000000000000000e+00,9.761823384984972263e-01,5.841839186836809950e-05
4.358898943540673976e+00,2.677958695487380229e-16,9.749666035203453651e-01,8.823690126380235839e-05
4.358898943540674864e+00,2.677958695487380229e-16,9.747987328823568554e-01,1.423111412830085941e-04
4.358898943540679305e+00,2.677958695487380229e-16,9.762612294895277598e-01,1.212823791483752344e-04
4.582575694955836276e+00,0.000000000000000000e+00,9.762884392637409814e-01,3.213408772580582254e-04
4.582575694955837164e+00,2.677958695487380229e-16,9.764836703542979501e-01,1.064215210053888998e-04
4.582575694955838053e+00,2.677958695487380229e-16,9.765198862211007524e-01,5.719808751873386792e-05
4.582575694955840717e+00,2.677958695487380229e-16,9.752927009791111379e-01,6.670861665857291819e-05
4.582575694955841605e+00,2.677958695487380229e-16,9.759420403026459745e-01,1.129605335058557610e-04
4.582575694955841605e+00,0.000000000000000000e+00,9.754588989927909237e-01,8.010318546241737114e-05
4.582575694955843382e+00,2.677958695487380229e-16,9.744838960789242721e-01,1.195324187052070010e-04
4.999999999999999112e+00,2.677958695487380229e-16,9.760478851006105794e-01,1.484105899672472800e-04
5.000000000000000000e+00,0.000000000000000000e+00,9.742997022648945959e-01,7.720625445112873862e-05
5.000000000000000888e+00,0.000000000000000000e+00,9.753139771062446783e-01,1.301993189029880874e-04
5.000000000000005329e+00,2.677958695487380229e-16,9.745246797595051857e-01,1.556739603656397131e-04
5.196152422706624918e+00,0.000000000000000000e+00,9.785616416942801710e-01,2.129841879927848243e-04
5.196152422706629359e+00,2.677958695487380229e-16,9.728909201886470903e-01,3.726440667933394058e-04
5.196152422706631135e+00,2.677958695487380229e-16,9.778505257372441806e-01,2.391386023680594985e-04
5.196152422706631135e+00,0.000000000000000000e+00,9.767797703069230897e-01,8.057190109453107537e-05
5.196152422706632024e+00,0.000000000000000000e+00,9.740729456301294720e-01,5.756538683935760004e-05
5.196152422706632912e+00,0.000000000000000000e+00,9.775515964548802117e-01,2.861949057549820620e-04
5.196152422706632912e+00,2.677958695487380229e-16,9.732126613343029531e-01,3.826030215767281116e-04
5.196152422706634688e+00,2.677958695487380229e-16,9.736492154895899365e-01,3.831344870255751233e-04
5.291502622129173439e+00,2.677958695487380229e-16,9.801727596071413418e-01,2.996840821678664092e-04
5.291502622129178768e+00,2.677958695487380229e-16,9.738965037156844806e-01,1.507284546413747430e-04
5.291502622129179656e+00,0.000000000000000000e+00,9.753824168766846991e-01,2.216122025857089693e-04
5.291502622129180544e+00,0.000000000000000000e+00,9.758992545840541322e-01,1.034271991433337654e-04
5.291502622129180544e+00,2.677958695487380229e-16,9.743039051631364744e-01,3.580860510253275721e-05
5.291502622129184097e+00,2.677958695487380229e-16,9.732465363187627894e-01,1.035363859796025338e-04
5.291502622129185873e+00,2.677958695487380229e-16,9.748212546566311643e-01,3.332527866296874680e-04
5.567764362830016189e+00,2.677958695487380229e-16,9.784454730380809373e-01,2.071500486899852784e-04
5.567764362830018854e+00,0.000000000000000000e+00,9.735805340860296253e-01,1.713054090648097360e-04
5.567764362830019742e+00,2.677958695487380229e-16,9.753650067411082647e-01,1.408287984568091752e-04
5.567764362830019742e+00,5.355917390974760458e-16,9.741127159621544296e-01,4.605948433699028738e-05
5.567764362830021518e+00,2.677958695487380229e-16,9.739840714356590157e-01,1.684809671298023357e-04
5.567764362830025071e+00,5.355917390974760458e-16,9.753635958944261164e-01,9.320768970124986474e-05
5.567764362830025071e+00,2.677958695487380229e-16,9.704653716469778812e-01,2.685575216259599254e-04
5.567764362830025071e+00,0.000000000000000000e+00,9.729412718399501614e-01,4.272985286887092944e-04
5.567764362830025959e+00,0.000000000000000000e+00,9.748829154501765792e-01,1.443326012683503483e-04
5.999999999999993783e+00,0.000000000000000000e+00,9.777622099198229888e-01,3.201634214618468582e-04
5.999999999999999112e+00,5.355917390974760458e-16,9.732779318791598966e-01,1.600210743362001100e-04
5.999999999999999112e+00,0.000000000000000000e+00,9.755001740903170848e-01,1.418507896024970532e-04
6.000000000000000000e+00,0.000000000000000000e+00,9.732763199585560132e-01,8.375977965619501458e-05
6.000000000000000888e+00,2.677958695487380229e-16,9.698817622685070861e-01,3.344770706962257997e-04
6.000000000000002665e+00,2.677958695487380229e-16,9.748402072621916714e-01,2.783392284039745051e-04
6.082762530298214010e+00,2.677958695487380229e-16,9.723915271116507775e-01,1.531352253886017608e-04
6.082762530298217563e+00,2.677958695487380229e-16,9.762987178102761066e-01,4.447898442169721670e-04
6.082762530298217563e+00,0.000000000000000000e+00,9.728785522938706576e-01,8.015358357934537358e-05
6.082762530298217563e+00,2.677958695487380229e-16,9.759218158129333576e-01,1.393133821299338555e-04
6.082762530298219339e+00,0.000000000000000000e+00,9.729325004410622757e-01,3.908641174930041126e-05
6.082762530298219339e+00,2.677958695487380229e-16,9.730875022064807700e-01,1.394067633338420310e-04
6.082762530298220227e+00,2.677958695487380229e-16,9.730512595415486965e-01,1.373329129410707150e-04
6.082762530298222892e+00,2.677958695487380229e-16,9.739509105434822622e-01,1.429480600798484593e-04
6.244997998398394756e+00,2.677958695487380229e-16,9.737718514632313083e-01,1.539229073696900122e-04
6.244997998398397421e+00,0.000000000000000000e+00,9.745235705597987685e-01,9.752460011167408212e-05
6.244997998398397421e+00,2.677958695487380229e-16,9.711650882798138484e-01,1.054168933086672944e-04
6.244997998398398309e+00,2.677958695487380229e-16,9.734822959093666350e-01,6.257379761125007672e-05
6.244997998398400973e+00,2.677958695487380229e-16,9.747877917219729405e-01,1.238452718363633465e-04
6.244997998398402750e+00,2.677958695487380229e-16,9.736416498874261860e-01,1.398431373958455241e-04
6.557438524301995031e+00,0.000000000000000000e+00,9.763138875208344780e-01,1.841757001548393973e-04
6.557438524301995031e+00,2.677958695487380229e-16,9.739696346728581311e-01,1.506367302225849808e-04
6.557438524301999472e+00,5.355917390974760458e-16,9.734789571762920701e-01,2.081019826116870094e-04
6.557438524301999472e+00,0.000000000000000000e+00,9.749879318880517731e-01,1.038860470308977728e-04
6.557438524302000360e+00,0.000000000000000000e+00,9.721031401994371102e-01,1.127980827776678716e-04
6.557438524302001248e+00,0.000000000000000000e+00,9.720919090540077745e-01,9.255026825630757520e-05
6.557438524302001248e+00,2.677958695487380229e-16,9.688698348577442498e-01,3.005055930130444961e-04
6.557438524302001248e+00,5.355917390974760458e-16,9.741421769045284229e-01,1.184955982430611242e-04
6.557438524302001248e+00,8.033876086462140687e-16,9.760062861792048183e-01,3.088306488919972189e-04
6.928203230275507885e+00,2.677958695487380229e-16,9.724249198835924757e-01,6.741058477262239462e-05
6.928203230275508773e+00,2.677958695487380229e-16,9.749927476426966111e-01,3.902028240970197666e-04
6.928203230275508773e+00,0.000000000000000000e+00,9.722713747758593428e-01,6.378654544367871025e-05
6.928203230275508773e+00,2.677958695487380229e-16,9.724236727950099635e-01,1.699701993233692797e-04
6.928203230275513214e+00,8.033876086462140687e-16,9.729705515660735937e-01,1.677649726725914930e-04
6.928203230275514102e+00,0.000000000000000000e+00,9.680565316477361959e-01,3.056277699396432301e-04
6.999999999999994671e+00,2.677958695487380229e-16,9.730016954576398147e-01,1.631457866180851331e-04
6.999999999999999112e+00,5.355917390974760458e-16,9.733603890506317136e-01,3.755628935243327774e-04
6.999999999999999112e+00,2.677958695487380229e-16,9.743204358975934287e-01,7.866017455391898991e-05
6.999999999999999112e+00,0.000000000000000000e+00,9.736215917316798363e-01,6.555511617362062816e-05
7.000000000000000000e+00,0.000000000000000000e+00,9.704116337153547711e-01,8.531248378766292430e-05
7.000000000000000888e+00,0.000000000000000000e+00,9.727447356354009811e-01,9.707685500105035043e-05
7.000000000000000888e+00,2.677958695487380229e-16,9.739747712769976085e-01,1.244190052141548077e-04
7.000000000000000888e+00,5.355917390974760458e-16,9.738187505482321926e-01,1.078218424377643062e-04
7.000000000000005329e+00,0.000000000000000000e+00,9.709615393089028323e-01,1.828275297570359440e-04
7.211102550927974697e+00,2.677958695487380229e-16,9.753823717368853563e-01,2.700934272457087594e-04
7.211102550927976473e+00,0.000000000000000000e+00,9.737340549660622457e-01,9.253670826691222449e-05
7.211102550927976473e+00,2.677958695487380229e-16,9.749632145347491008e-01,2.462394477353334939e-04
7.211102550927976473e+00,5.355917390974760458e-16,9.712535329831125663e-01,8.444114944461689209e-05
7.211102550927976473e+00,8.033876086462140687e-16,9.720410931570054869e-01,9.096488520071149679e-05
7.211102550927979138e+00,2.677958695487380229e-16,9.721550030235849293e-01,1.258749755861338993e-04
7.211102550927980914e+00,2.677958695487380229e-16,9.752053085781722253e-01,3.770584869092579697e-04
7.211102550927984467e+00,2.677958695487380229e-16,9.728334515812555594e-01,3.379988967889964685e-04
7.549834435270748045e+00,5.355917390974760458e-16,9.723245741996850988e-01,1.282835120836410667e-04
7.549834435270748045e+00,0.000000000000000000e+00,9.739161510396062704e-01,1.447380921095155128e-04
7.549834435270749822e+00,2.677958695487380229e-16,9.718658509090402076e-01,5.768658389410097342e-05
7.549834435270752486e+00,8.033876086462140687e-16,9.696873558973545526e-01,5.680506652536571722e-05
7.549834435270752486e+00,5.355917390974760458e-16,9.723380315678672448e-01,1.083171948522084377e-04
7.549834435270752486e+00,2.677958695487380229e-16,9.736967929305742064e-01,1.774283360337455980e-04
7.549834435270754263e+00,0.000000000000000000e+00,9.728107604594256053e-01,2.910868031557396936e-04
7.810249675906647759e+00,0.000000000000000000e+00,9.752260882366304839e-01,2.046907032679496198e-04
7.810249675906650424e+00,2.677958695487380229e-16,9.748088424070224800e-01,1.588715496830533783e-04
7.810249675906652200e+00,0.000000000000000000e+00,9.694191958028050005e-01,1.441871399450753513e-04
7.810249675906652200e+00,2.677958695487380229e-16,9.717645107652550518e-01,1.152546636415401369e-04
7.810249675906652200e+00,5.355917390974760458e-16,9.710487720915654819e-01,6.078748349955868756e-05
7.810249675906655753e+00,2.677958695487380229e-16,9.720256716432125188e-01,1.046943979592077669e-04
7.810249675906657529e+00,2.677958695487380229e-16,9.647909600976412037e-01,5.634598855493933500e-04
7.810249675906660194e+00,8.033876086462140687e-16,9.718301589392374096e-01,1.137430911260425284e-04
7.810249675906660194e+00,5.355917390974760458e-16,9.712423708073310014e-01,6.318592316442808200e-04
7.937253933193764155e+00,2.677958695487380229e-16,9.752374434853900986e-01,2.275341594325680256e-04
7.937253933193767708e+00,0.000000000000000000e+00,9.728223049085495955e-01,1.650812749400595164e-04
7.937253933193769484e+00,2.677958695487380229e-16,9.731860467617811095e-01,1.162467022762610815e-04
7.937253933193772149e+00,8.033876086462140687e-16,9.722825941784527526e-01,1.245385011279976522e-04
7.937253933193772149e+00,5.355917390974760458e-16,9.730511365857367201e-01,1.496209764228256984e-04
7.937253933193772149e+00,2.677958695487380229e-16,9.715212689282780589e-01,2.281540109845020157e-04
7.937253933193772149e+00,0.000000000000000000e+00,9.710687263844332007e-01,8.907138022877328658e-05
7.937253933193773037e+00,0.000000000000000000e+00,9.700899335879491492e-01,1.853679728432910349e-04
7.937253933193773925e+00,0.000000000000000000e+00,9.632651214950048724e-01,5.401238640603435578e-04
7.937253933193773925e+00,2.677958695487380229e-16,9.741349315162886047e-01,4.145529233273017125e-04
7.937253933193773925e+00,5.355917390974760458e-16,9.714411643924770745e-01,3.937952469646212859e-04
7.999999999999999112e+00,2.677958695487380229e-16,9.737522667909651597e-01,1.194764353382713785e-04
7.999999999999999112e+00,0.000000000000000000e+00,9.697513516849379789e-01,1.102908910618877170e-04
8.000000000000000000e+00,0.000000000000000000e+00,9.677185120548421615e-01,9.170971322998905167e-05
8.000000000000001776e+00,0.000000000000000000e+00,9.724155848798315960e-01,9.372854079583563822e-05
8.000000000000001776e+00,5.355917390974760458e-16,9.722859838592633475e-01,1.748124449738535193e-04
8.185352771872443256e+00,0.000000000000000000e+00,9.753492222598544314e-01,2.922989446801786727e-04
8.185352771872446809e+00,0.000000000000000000e+00,9.715750855237998973e-01,5.725708981980835385e-05
8.185352771872446809e+00,5.355917390974760458e-16,9.719182848871775748e-01,6.392420072968647349e-05
8.185352771872448585e+00,5.355917390974760458e-16,9.699624877791778177e-01,1.023279317541419929e-04
8.185352771872453914e+00,5.355917390974760458e-16,9.721499507733696310e-01,1.212216568914634759e-04
8.185352771872455691e+00,5.355917390974760458e-16,9.696772270392258752e-01,4.103149475497295997e-04
8.544003745317525045e+00,0.000000000000000000e+00,9.750906886964152420e-01,2.225737858542172019e-04
8.544003745317526821e+00,5.355917390974760458e-16,9.730728424056465098e-01,1.057842063355532599e-04
8.544003745317528598e+00,5.355917390974760458e-16,9.699208393755189839e-01,8.912321756445578389e-05
8.544003745317530374e+00,5.355917390974760458e-16,9.713203272907862118e-01,1.657737424746306054e-04
8.544003745317535703e+00,5.355917390974760458e-16,9.695951233851105577e-01,4.455039553837575458e-04
8.544003745317537479e+00,5.355917390974760458e-16,9.710995226688584614e-01,2.742796751412340372e-04
8.660254037844381969e+00,0.000000000000000000e+00,9.699825073082773974e-01,7.828951270737859603e-05
8.660254037844383745e+00,0.000000000000000000e+00,9.727755058590957793e-01,4.836642292520858710e-04
8.660254037844383745e+00,5.355917390974760458e-16,9.711935484766169857e-01,1.229914633108270699e-04
8.660254037844385522e+00,5.355917390974760458e-16,9.688743519242944968e-01,7.178820691751327263e-05
8.660254037844390851e+00,5.355917390974760458e-16,9.698734080891804332e-01,8.310540409693348469e-05
8.717797887081344399e+00,5.355917390974760458e-16,9.712556204277272842e-01,8.361038554450083283e-05
8.717797887081344399e+00,0.000000000000000000e+00,9.708894465082150704e-01,4.512065341312935054e-04
8.717797887081346175e+00,0.000000000000000000e+00,9.719129782476088053e-01,1.454080174589603310e-04
8.717797887081347952e+00,0.000000000000000000e+00,9.694094141338183146e-01,7.210983617624647246e-05
8.717797887081347952e+00,5.355917390974760458e-16,9.724526650372182779e-01,1.845197685268029739e-04
8.888194417315586904e+00,5.355917390974760458e-16,9.712159453015558608e-01,2.020577829247946098e-04
8.888194417315586904e+00,0.000000000000000000e+00,9.674873341589728115e-01,3.031065084738934507e-04
8.888194417315588680e+00,0.000000000000000000e+00,9.698830641287760068e-01,8.739077295289552510e-05
8.888194417315590456e+00,0.000000000000000000e+00,9.710708948219116676e-01,1.282403646952769399e-04
8.999999999999994671e+00,5.355917390974760458e-16,9.738080545286478262e-01,3.206483579746666570e-04
8.999999999999998224e+00,5.355917390974760458e-16,9.734487880717491715e-01,1.670552340430100078e-04
8.999999999999998224e+00,0.000000000000000000e+00,9.702031879269824577e-01,2.144658363556601027e-04
9.000000000000000000e+00,0.000000000000000000e+00,9.691281875839145021e-01,8.543189751609073343e-05
9.000000000000001776e+00,0.000000000000000000e+00,9.614899182659208954e-01,8.219998901432435268e-04
9.000000000000001776e+00,5.355917390974760458e-16,9.701916879320257037e-01,5.133076027976577740e-04
9.165151389911674329e+00,5.355917390974760458e-16,9.719295669637514345e-01,1.588135621176989579e-04
9.165151389911676105e+00,5.355917390974760458e-16,9.718895210532164652e-01,8.651710174269507797e-05
9.165151389911681434e+00,5.355917390974760458e-16,9.688396870220156165e-01,8.458136818977712412e-05
9.165151389911683211e+00,5.355917390974760458e-16,9.690900961868235131e-01,1.507527858461271404e-04
9.165151389911683211e+00,0.000000000000000000e+00,9.712145397726231755e-01,1.786817247495174046e-04
9.539392014169450817e+00,0.000000000000000000e+00,9.744121402713836755e-01,1.687034114434248768e-04
9.539392014169452594e+00,0.000000000000000000e+00,9.720438249124324637e-01,1.709427867824512193e-04
9.539392014169452594e+00,5.355917390974760458e-16,9.723681107969450732e-01,1.161367556867561594e-04
9.539392014169454370e+00,5.355917390974760458e-16,9.684529355250778293e-01,7.671825639846703950e-05
9.539392014169459699e+00,5.355917390974760458e-16,9.705716844138204680e-01,8.671379024498753830e-05
9.539392014169461476e+00,5.355917390974760458e-16,9.712446295107738381e-01,3.471114481155262305e-04
9.539392014169463252e+00,5.355917390974760458e-16,9.653063907430179391e-01,3.311987731057175694e-04
9.643650760992953153e+00,5.355917390974760458e-16,9.680534852543747348e-01,9.152902603766037415e-05
9.643650760992953153e+00,0.000000000000000000e+00,9.719328694928901502e-01,7.771037784418986859e-05
9.643650760992954929e+00,0.000000000000000000e+00,9.685078396762936137e-01,6.450534688762750240e-05
9.643650760992956705e+00,0.000000000000000000e+00,9.716279308720459085e-01,1.157682626182587844e-04
9.643650760992958482e+00,5.355917390974760458e-16,9.648900783645596446e-01,5.160914012042180574e-04
9.848857801796102152e+00,0.000000000000000000e+00,9.733457525349671347e-01,6.615174680978299770e-05
9.848857801796102152e+00,5.355917390974760458e-16,9.673327922056849104e-01,6.291065035852992106e-05
9.848857801796103928e+00,5.355917390974760458e-16,9.723058877048440518e-01,1.614753811359586309e-04
9.848857801796105704e+00,5.355917390974760458e-16,9.695534289841115649e-01,1.513789626279926713e-04
9.848857801796111033e+00,5.355917390974760458e-16,9.667100088969284855e-01,5.583486341990438273e-04
9.999999999999998224e+00,5.355917390974760458e-16,9.721089657893412506e-01,2.060952679562319621e-04
9.999999999999998224e+00,0.000000000000000000e+00,9.641404471358206996e-01,5.233229756279707745e-04
1.000000000000000000e+01,0.000000000000000000e+00,9.676130320928567619e-01,1.259697569675856182e-04
1.000000000000000178e+01,0.000000000000000000e+00,9.710947875871844825e-01,2.106186192445403923e-04
1.014889156509221380e+01,0.000000000000000000e+00,9.733650697442194355e-01,2.134041252509507702e-04
1.014889156509221557e+01,5.355917390974760458e-16,9.723932806574251408e-01,1.107092807359377789e-04
1.014889156509221735e+01,5.355917390974760458e-16,9.669522136249739663e-01,5.887010446175967404e-05
1.014889156509221912e+01,5.355917390974760458e-16,9.690101168735130166e-01,1.394819871003758047e-04
1.014889156509222445e+01,5.355917390974760458e-16,9.701316555907625316e-01,2.487990959486639049e-04
1.014889156509222623e+01,5.355917390974760458e-16,9.655319905129062796e-01,7.857740593501389955e-04
1.039230484541325872e+01,5.355917390974760458e-16,9.725109217460297106e-01,2.354916714662551823e-04
1.039230484541326227e+01,5.355917390974760458e-16,9.722400261950293610e-01,1.111739836658368280e-04
1.039230484541326227e+01,0.000000000000000000e+00,9.698034147421636941e-01,2.496983564202137846e-04
1.039230484541326405e+01,0.000000000000000000e+00,9.678352357398266603e-01,7.773190536071480201e-05
1.039230484541326582e+01,0.000000000000000000e+00,9.688600846314792125e-01,2.830969574716080627e-04
1.039230484541326582e+01,5.355917390974760458e-16,9.692365892719359000e-01,4.041011078061221827e-04
1.044030650891054179e+01,5.355917390974760458e-16,9.750359229212264278e-01,1.986323738064103503e-04
1.044030650891054890e+01,5.355917390974760458e-16,9.701665504050228650e-01,1.214590807067817969e-04
1.044030650891055068e+01,5.355917390974760458e-16,9.692509532475203082e-01,4.978177780143833132e-05
1.044030650891055068e+01,0.000000000000000000e+00,9.681003111681427686e-01,9.254671474480654432e-05
1.044030650891055245e+01,0.000000000000000000e+00,9.658342358074318845e-01,1.624213188334569730e-04
1.044030650891055423e+01,0.000000000000000000e+00,9.691157218278931840e-01,3.601544419502260438e-04
1.053565375285273653e+01,5.355917390974760458e-16,9.712485586587896735e-01,1.246904613026810860e-04
1.053565375285273653e+01,0.000000000000000000e+00,9.725149611814860595e-01,1.330917296920303269e-04
1.053565375285273831e+01,0.000000000000000000e+00,9.663230875047762458e-01,8.374667005635241107e-05
1.053565375285274008e+01,0.000000000000000000e+00,9.695930050846931492e-01,7.311721946959539513e-05
1.053565375285274186e+01,5.355917390974760458e-16,9.660586806086605138e-01,3.329098739038652819e-04
1.058300524425835754e+01,5.355917390974760458e-16,9.753769147102201442e-01,1.542361768613572433e-04
1.058300524425835931e+01,0.000000000000000000e+00,9.749983594216388161e-01,7.103772494260113853e-05
1.058300524425836109e+01,0.000000000000000000e+00,9.688261547751054747e-01,9.232378757589568459e-05
1.058300524425836109e+01,5.355917390974760458e-16,9.676291237011429569e-01,6.219214044127308939e-05
1.058300524425836819e+01,5.355917390974760458e-16,9.688184046842951425e-01,1.502941086598746717e-04
1.081665382639195805e+01,1.071183478194952092e-15,9.753601881394190487e-01,2.170053430380219114e-04
1.081665382639196160e+01,5.355917390974760458e-16,9.720259924074713398e-01,3.352557297387168968e-04
1.081665382639196871e+01,1.071183478194952092e-15,9.723999835148634530e-01,1.083251380166171411e-04
1.081665382639196871e+01,5.355917390974760458e-16,9.679015416869977129e-01,2.064977657820689534e-04
1.081665382639196871e+01,0.000000000000000000e+00,9.672699669566632297e-01,6.243329659089542861e-05
1.081665382639197048e+01,0.000000000000000000e+00,9.694273016571343105e-01,3.602120603227911412e-04
1.081665382639197226e+01,0.000000000000000000e+00,9.694792940652086077e-01,2.168126420384435525e-04
1.099999999999999822e+01,0.000000000000000000e+00,9.720613145957176515e-01,1.517837748998218607e-04
1.100000000000000000e+01,0.000000000000000000e+00,9.635281413014752383e-01,1.464317879614100769e-04
1.100000000000000178e+01,0.000000000000000000e+00,9.710239337391730619e-01,1.530523104594169747e-04
1.100000000000000178e+01,1.071183478194952092e-15,9.646045859540758327e-01,4.558530484344615612e-04
1.113552872566003771e+01,0.000000000000000000e+00,9.750276110983823186e-01,2.928409450308814524e-04
1.113552872566003948e+01,5.355917390974760458e-16,9.713425933668077272e-01,1.047034360404456975e-04
1.113552872566003948e+01,1.071183478194952092e-15,9.671001257930226247e-01,9.614373860777002904e-05
1.113552872566004304e+01,5.355917390974760458e-16,9.620259794572770806e-01,8.606870167244742983e-05
1.113552872566005014e+01,1.071183478194952092e-15,9.698246520423002837e-01,1.486072819978081702e-04
