index,energy_per_site
0.000000000000000000e+00,4.874542492319723364e-01
1.000000000000000000e+00,3.392461791209362976e-01
2.000000000000000000e+00,3.422402091556325243e-01
3.000000000000000000e+00,3.712335096328563400e-01
4.000000000000000000e+00,3.712066434282002003e-01
5.000000000000000000e+00,3.521984347871401910e-01
6.000000000000000000e+00,3.571208999756974034e-01
7.000000000000000000e+00,3.659250988978140495e-01
8.000000000000000000e+00,3.581543830624246416e-01
9.000000000000000000e+00,3.430418605168078505e-01
