index,energy_per_site
0.000000000000000000e+00,5.050432692715307592e-01
1.000000000000000000e+00,3.252406784736364131e-01
2.000000000000000000e+00,3.350681478150435710e-01
3.000000000000000000e+00,3.532156140857033444e-01
4.000000000000000000e+00,3.182166319395097198e-01
5.000000000000000000e+00,3.381567807601922326e-01
6.000000000000000000e+00,3.273553671255151620e-01
7.000000000000000000e+00,3.432136658219769876e-01
8.000000000000000000e+00,3.338255908453001131e-01
9.000000000000000000e+00,3.536760672337074252e-01
