index,energy_per_site
0.000000000000000000e+00,5.278301868746235748e-01
1.000000000000000000e+00,3.692400792380099994e-01
2.000000000000000000e+00,3.684331038785749746e-01
3.000000000000000000e+00,3.555570648993271465e-01
4.000000000000000000e+00,3.719323807180892061e-01
5.000000000000000000e+00,3.730969354973302510e-01
6.000000000000000000e+00,3.665821257708378189e-01
7.000000000000000000e+00,3.694830557794512860e-01
8.000000000000000000e+00,3.703357572261097297e-01
9.000000000000000000e+00,3.731007273487428888e-01
