r,G(r),G_err(r)
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.884021392945143702e-01,6.281684022597894268e-02,2.606886570010338508e-03
1.969112433147053309e+00,6.137919493077129141e-02,2.401756045289506637e-03
2.942130881557602606e+00,6.216511616392075140e-02,1.587979927695256765e-03
3.907457484526176472e+00,6.206344607293665799e-02,1.595059747889234500e-03
4.865092242052753591e+00,6.148901155930310003e-02,1.767591623782310307e-03
5.815035154137369489e+00,6.335301692088833592e-02,1.290953422835844962e-03
6.757286220780002850e+00,6.217413781703610975e-02,1.859081282044645509e-03
7.691845441980646569e+00,6.208642195417200804e-02,1.397588810725156668e-03
8.618712817739321963e+00,6.201560998228770882e-02,1.437039121653856891e-03
9.537888348056007715e+00,6.171698657293201579e-02,1.728283617329736755e-03
1.044937203293071804e+01,6.099360512940819878e-02,1.272042355754477881e-03
1.135316387236343161e+01,6.209943586495940415e-02,1.737724921393899715e-03
1.224926386635418396e+01,6.131380503846429325e-02,1.401626376792098607e-03
1.313767201490294667e+01,6.270423471869859822e-02,1.453374169894883433e-03
1.401838831800973395e+01,6.109453021693530411e-02,1.743039389405236185e-03
1.489141277567453869e+01,6.079666721397442020e-02,1.378554467327740242e-03
1.575674538789736090e+01,6.133461176522903013e-02,1.227036546917958980e-03
1.661438615467820767e+01,6.177871458236576518e-02,1.412211123459368185e-03
1.746433507601707191e+01,6.093505676139664845e-02,1.331783037894094125e-03
1.830659215191395361e+01,6.125475592963816607e-02,1.152809389703839810e-03
1.914115738236885278e+01,6.201310589072488860e-02,1.718017734213741739e-03
1.996803076738176230e+01,6.170688228167277301e-02,1.472734461900679880e-03
2.078721230695270350e+01,6.050531264770941942e-02,1.290987966404606897e-03
2.159870200108166216e+01,6.239407876063907815e-02,1.698956828181949616e-03
2.240249984976864539e+01,6.068677484591612770e-02,1.196199323444186802e-03
2.319860585301364608e+01,6.178626660793212766e-02,1.387117548183487746e-03
2.398702001081665003e+01,6.081048680464502115e-02,1.423455963426262716e-03
2.476774232317768565e+01,6.154513281912996764e-02,1.357384547866399274e-03
2.554077279009674584e+01,6.274798946801209143e-02,1.244273491241080967e-03
2.630611141157382349e+01,6.219415303539532758e-02,1.246009801879397480e-03
