index,energy_per_site
0.000000000000000000e+00,7.684924559463393590e-02
1.000000000000000000e+00,6.863612065606146395e-02
2.000000000000000000e+00,6.406650449992393193e-02
3.000000000000000000e+00,6.425753544115504756e-02
4.000000000000000000e+00,6.243155691566332904e-02
5.000000000000000000e+00,6.244378339809742579e-02
6.000000000000000000e+00,6.188563240913486085e-02
7.000000000000000000e+00,6.601586605780573880e-02
8.000000000000000000e+00,6.033385821551681683e-02
9.000000000000000000e+00,6.359118393639207056e-02
