index,energy_per_site
0.000000000000000000e+00,5.179581477837599257e-01
1.000000000000000000e+00,1.321423470081755924e-01
2.000000000000000000e+00,1.341699718873420877e-01
3.000000000000000000e+00,1.344089933115160396e-01
4.000000000000000000e+00,1.340630202897388490e-01
5.000000000000000000e+00,1.343496326672172780e-01
6.000000000000000000e+00,1.325883704132224394e-01
7.000000000000000000e+00,1.305693883717239656e-01
8.000000000000000000e+00,1.320246054303318151e-01
9.000000000000000000e+00,1.335110814386989420e-01
