index,energy_per_site
0.000000000000000000e+00,-6.989384831509032336e-02
1.000000000000000000e+00,-1.701732358407693990e+00
2.000000000000000000e+00,-1.632133671254505147e+00
3.000000000000000000e+00,-1.663830491641393960e+00
4.000000000000000000e+00,-1.579909561092263992e+00
5.000000000000000000e+00,-1.545559102530166928e+00
6.000000000000000000e+00,-1.609949421982732831e+00
7.000000000000000000e+00,-1.629632880168391473e+00
8.000000000000000000e+00,-1.608730677966925038e+00
9.000000000000000000e+00,-1.671378688492517917e+00
