index,energy_per_site
0.000000000000000000e+00,4.972678137985123148e-02
1.000000000000000000e+00,5.143281051030616779e-03
2.000000000000000000e+00,5.013183711836383290e-03
3.000000000000000000e+00,4.940647026213225435e-03
4.000000000000000000e+00,5.099733384475063289e-03
5.000000000000000000e+00,4.821273388285662355e-03
6.000000000000000000e+00,5.166618953625736095e-03
7.000000000000000000e+00,4.981749527578905636e-03
8.000000000000000000e+00,5.051228834797284739e-03
9.000000000000000000e+00,4.880470101864218049e-03
