index,energy_per_site
0.000000000000000000e+00,5.230637451332729171e-01
1.000000000000000000e+00,3.191474451989864125e-01
2.000000000000000000e+00,3.281934676276846985e-01
3.000000000000000000e+00,3.303285233105513474e-01
4.000000000000000000e+00,3.106389673991215572e-01
5.000000000000000000e+00,3.240619070746937891e-01
6.000000000000000000e+00,3.196660694349418574e-01
7.000000000000000000e+00,3.089124503220618823e-01
8.000000000000000000e+00,3.169528569810645680e-01
9.000000000000000000e+00,3.217277478775518729e-01
