r,G(r),G_err(r)
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.884021392945143702e-01,5.958788389663968177e-01,2.881385709073230016e-03
1.969112433147053309e+00,4.925156179382050858e-01,3.660115208065659997e-03
2.942130881557602606e+00,4.373096972070538158e-01,4.562926580656633153e-03
3.907457484526176472e+00,4.005790683392440599e-01,6.011454473267903442e-03
4.865092242052753591e+00,3.714859288002681503e-01,7.920850957404121373e-03
5.815035154137369489e+00,3.474896487986441906e-01,9.264930268988879128e-03
6.757286220780002850e+00,3.270390372363574105e-01,1.040911670236684822e-02
7.691845441980646569e+00,3.091106902255711941e-01,1.150391720514616287e-02
8.618712817739321963e+00,2.945772597597764997e-01,1.233595734110566437e-02
9.537888348056007715e+00,2.786507544336233044e-01,1.338067389026566072e-02
1.044937203293071804e+01,2.663536877056342789e-01,1.451398591159972808e-02
1.135316387236343161e+01,2.545154473366637582e-01,1.595497143072305279e-02
1.224926386635418396e+01,2.421604976619884664e-01,1.745504187906220597e-02
1.313767201490294667e+01,2.320347965033461857e-01,1.885396180326104343e-02
1.401838831800973395e+01,2.230127244042525991e-01,1.974865710229260080e-02
1.489141277567453869e+01,2.140028131294814950e-01,2.102060603908604067e-02
1.575674538789736090e+01,2.056373943121657111e-01,2.178798823696807135e-02
1.661438615467820767e+01,1.986581296984663847e-01,2.212122214505845771e-02
1.746433507601707191e+01,1.909947782262025051e-01,2.312781418976969650e-02
1.830659215191395361e+01,1.839073885528219043e-01,2.408778882392228343e-02
1.914115738236885278e+01,1.784297270437832372e-01,2.482090817760936388e-02
1.996803076738176230e+01,1.721341847152795257e-01,2.523436539159487277e-02
2.078721230695270350e+01,1.659212459213253443e-01,2.560543070121100093e-02
2.159870200108166216e+01,1.603812769147868189e-01,2.599260301074309693e-02
2.240249984976864539e+01,1.538755619776928096e-01,2.590469052427389965e-02
2.319860585301364608e+01,1.483248442204399831e-01,2.619086527073752682e-02
2.398702001081665003e+01,1.415585724100333065e-01,2.612297497143938746e-02
2.476774232317768565e+01,1.350849212188564019e-01,2.644979515395155106e-02
2.554077279009674584e+01,1.289284040934615683e-01,2.672488148406894359e-02
2.630611141157382349e+01,1.232515307302590596e-01,2.690964784573351282e-02
2.706375818760891860e+01,1.181912980982722933e-01,2.758500828351261730e-02
2.781371311820203118e+01,1.134771709564430242e-01,2.764630241322085444e-02
2.855597620335316833e+01,1.090617680544940238e-01,2.839911260140286914e-02
2.929054744306231584e+01,1.037203767603337573e-01,2.889663737106850858e-02
3.001742683732948791e+01,9.876689178421921289e-02,2.913484112865255896e-02
3.073661438615468455e+01,9.404650117514351537e-02,2.974044098788609577e-02
3.144811008953789155e+01,8.967547776843549923e-02,3.004192857084085275e-02
3.215191394747911602e+01,8.514486010817409745e-02,2.998286460044732871e-02
3.284802595997836505e+01,8.237327032339462896e-02,3.042718015182981767e-02
3.353644612703563155e+01,7.858082481362684002e-02,3.050695878475656944e-02
3.421717444865092261e+01,7.640244664534086294e-02,3.072258456206273733e-02
3.489021092482423114e+01,7.236830147367633026e-02,3.038549730135180205e-02
3.555555555555555003e+01,7.039606043199993224e-02,3.078460561442939933e-02
3.621320834084490059e+01,6.993231948832080713e-02,3.008604345193369514e-02
3.686316928069226151e+01,6.785068968744142892e-02,3.000398254273408533e-02
3.750543837509764700e+01,6.389997426847369988e-02,3.008931451056116868e-02
3.814001562406104995e+01,6.226129678140812640e-02,2.968132709402386549e-02
3.876690102758247747e+01,6.103574911245789741e-02,2.901866817856545155e-02
3.938609458566192245e+01,5.819177807312245210e-02,2.908533188117934029e-02
3.999759629829938490e+01,5.427381826875569276e-02,2.920725152852892206e-02
4.060140616549486481e+01,5.588003908454916568e-02,2.863766721618777808e-02
4.119752418724836218e+01,5.433935164660515932e-02,2.854580171636400196e-02
4.178595036355989123e+01,5.151014299457185031e-02,2.796048587985338132e-02
