index,energy_per_site
0.000000000000000000e+00,-2.053838719906214416e-01
1.000000000000000000e+00,-2.198199322970831648e+00
2.000000000000000000e+00,-2.024117483768013592e+00
3.000000000000000000e+00,-2.119106379813810115e+00
4.000000000000000000e+00,-2.104010936257375786e+00
5.000000000000000000e+00,-2.145857254129857949e+00
6.000000000000000000e+00,-2.065812774279008224e+00
7.000000000000000000e+00,-2.106934078358495555e+00
8.000000000000000000e+00,-2.024506594113631763e+00
9.000000000000000000e+00,-2.152188400164772197e+00
