r,G(r),G_err(r)
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.550045913682261300e-01,7.319816986928063818e-01,1.101002434329072591e-02
1.880624426078970401e+00,6.519312401091491571e-01,1.776423138493596690e-02
2.776859504132232814e+00,6.004221923030762520e-01,2.481240613954305979e-02
3.643709825528008039e+00,5.646102225796199026e-01,3.034921760306750690e-02
4.481175390266297853e+00,5.425121907048530145e-01,3.488524035773948873e-02
5.289256198347109361e+00,5.230926843654218894e-01,3.750597820945321403e-02
6.067952249770431905e+00,5.039245317723133333e-01,4.121629875618458561e-02
6.817263544536272590e+00,4.846702599483614926e-01,4.578541813818321621e-02
7.537190082644627864e+00,4.658263113192451788e-01,4.940481502036496442e-02
8.227731864095499503e+00,4.489153772814267751e-01,5.443656117736486721e-02
8.888888888888889284e+00,4.458662021512800333e-01,5.667023141176520673e-02
9.520661157024793653e+00,4.222244053709980904e-01,5.865579893478334306e-02
1.012304866850321261e+01,4.029557474797981209e-01,6.156401509348745360e-02
1.069605142332415149e+01,3.880584741322505860e-01,6.446907130396864471e-02
1.123966942148760495e+01,3.746644998077037769e-01,6.572735574012525395e-02
1.175390266299357123e+01,3.562103694744944149e-01,6.770354983641127533e-02
1.223875114784205564e+01,3.456458629693939799e-01,7.137515632631098728e-02
1.269421487603305820e+01,3.416152286967886198e-01,7.088631652311151721e-02
1.312029384756657535e+01,3.304959696689568904e-01,7.476823487337172502e-02
1.351698806244260709e+01,3.132399383641593649e-01,7.646760844763687837e-02
1.388429752066115697e+01,3.195086730571175537e-01,7.577493586166915429e-02
1.422222222222222321e+01,2.846937209962777104e-01,7.961270262635908312e-02
1.453076216712580404e+01,3.101185416505284898e-01,7.341623849449450956e-02
1.480991735537190124e+01,2.918724504426423727e-01,7.046082099581149616e-02
1.505968778696051480e+01,2.772504887363538839e-01,7.986001780127442717e-02
1.528007346189164295e+01,2.503287477207305489e-01,7.836943862807493888e-02
1.547107438016528924e+01,3.228356683240315994e-01,6.534317184099876219e-02
1.563269054178145012e+01,2.797988783515230615e-01,6.917251422447003029e-02
1.576492194674012914e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.586776859504132275e+01,2.738930633469005560e-01,6.639023967428137052e-02
1.594123048668503273e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.598530762167125729e+01,2.272190556173049880e-01,7.577805671679715971e-02
