r,G(r),G_err(r)
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.770414201183399427e-01,6.336052667622892320e-01,5.281080630204098604e-03
1.938934911242604642e+00,5.414422911656661119e-01,7.839888220110134698e-03
2.885680473372783439e+00,4.891184571733741548e-01,1.087471020811325677e-02
3.817278106508876334e+00,4.528752588711301708e-01,1.353148468226615837e-02
4.733727810650883328e+00,4.207102723853003989e-01,1.495122946580356403e-02
5.635029585798818630e+00,4.001379528495319082e-01,1.565570453176772653e-02
6.521183431952664478e+00,3.770727494114398670e-01,1.672760968733232045e-02
7.392189349112427976e+00,3.542031544528553844e-01,1.735156704536814851e-02
8.248047337278105573e+00,3.353594230336621740e-01,1.817107844214175746e-02
9.088757396449704373e+00,3.209421275131448259e-01,1.976809946530398363e-02
9.914319526627220824e+00,3.076971044565329771e-01,2.124743921047605316e-02
1.072473372781065137e+01,2.973658130961647217e-01,2.288433329450416734e-02
1.151999999999999602e+01,2.861641103062589897e-01,2.437520012671028427e-02
1.230011834319526542e+01,2.733695973266487278e-01,2.643720847859565293e-02
1.306508875739645248e+01,2.657391411180991536e-01,2.777120208694846409e-02
1.381491124260355008e+01,2.537908849302220604e-01,2.980624761837624009e-02
1.454958579881656533e+01,2.449744348687638018e-01,3.153583361382306105e-02
1.526911242603550534e+01,2.368824999633092621e-01,3.392775836715007653e-02
1.597349112426035944e+01,2.286004421350637805e-01,3.568307434776417375e-02
1.666272189349112409e+01,2.221411744706603408e-01,3.742067896384164427e-02
1.733680473372780995e+01,2.163512825787715088e-01,3.976365348209240369e-02
1.799573964497041345e+01,2.065884115289161604e-01,4.193308464124569784e-02
1.863952662721893816e+01,1.957578576301374218e-01,4.412992627309830773e-02
1.926816568047337341e+01,1.879890087242774288e-01,4.419859582337468118e-02
1.988165680473372632e+01,1.795281484953153150e-01,4.724310736591889187e-02
2.048000000000000043e+01,1.693222739537863786e-01,4.865219779572225317e-02
2.106319526627219219e+01,1.577327005039100283e-01,4.844977457131283832e-02
2.163124260355029804e+01,1.577883549161212540e-01,5.008465181900918078e-02
2.218414201183431800e+01,1.475935632659804986e-01,4.913946220408841464e-02
2.272189349112426271e+01,1.375186533876469330e-01,4.981143283745537165e-02
2.324449704142012152e+01,1.332090645276651775e-01,4.993654516923733133e-02
2.375195266272189443e+01,1.243932511393641277e-01,4.977830349160831946e-02
2.424426035502958499e+01,1.186804939118725755e-01,4.976245346802882913e-02
2.472142011834319675e+01,1.071416405012500933e-01,4.986803623808752639e-02
2.518343195266272261e+01,1.059763745206902391e-01,4.910008745299844490e-02
2.563029585798816612e+01,9.412481535456951320e-02,4.969147415266077922e-02
2.606201183431952728e+01,8.123684145153678426e-02,5.145161097292921121e-02
2.647857988165680609e+01,8.921965009000798474e-02,5.067960263134123344e-02
2.688000000000000256e+01,7.087300312760183574e-02,5.457426528689530987e-02
2.726627218934911312e+01,7.723063130682802924e-02,5.288512028745011306e-02
2.763739644970414133e+01,4.838048602037550022e-02,6.206247798995460224e-02
2.799337278106509075e+01,6.839928673317414998e-02,5.453212131026780735e-02
2.833420118343195426e+01,5.540126700383614378e-02,5.663458893339367445e-02
2.865988165680473543e+01,3.550137350428977934e-02,5.869375276846990758e-02
2.897041420118343069e+01,6.742497214173608089e-02,5.221703464600396111e-02
2.926579881656804716e+01,3.753076481680391041e-02,5.909798662457246832e-02
2.954603550295858128e+01,2.769658736309110400e-02,5.652580932504680522e-02
2.981112426035502949e+01,4.428768163310523726e-02,5.546508085445784469e-02
3.006106508875739536e+01,4.661960156981988235e-02,5.836530711014536327e-02
3.029585798816568243e+01,1.613721431759514852e-02,6.024144687685327459e-02
3.051550295857988360e+01,1.689587454129928834e-02,5.406792252932428322e-02
3.071999999999999886e+01,2.870470770133714405e-02,5.510925261310833934e-02
3.090934911242603533e+01,3.116469921621417213e-02,4.998528213233113110e-02
3.108355029585798945e+01,7.086647320245933676e-03,6.456653228928629917e-02
3.124260355029585767e+01,-3.310764782395391598e-02,6.672421017508944896e-02
3.138650887573964710e+01,1.992715323767436236e-02,5.143146843004071239e-02
3.151526627218935062e+01,-1.126545829982970003e-03,5.724517439683868281e-02
3.162887573964497179e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.172733727810651061e+01,1.417044739043727720e-02,5.491543844479792463e-02
3.181065088757396353e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.187881656804733765e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.193183431952662588e+01,-8.604813456684252265e-03,5.995847911722788220e-02
3.196970414201183530e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.199242603550295883e+01,-4.320622962406617945e-02,6.695752859198844664e-02
