r,G(r),G_err(r)
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.550045913682261300e-01,9.464267222428122128e-01,2.216898021306651020e-03
1.880624426078970401e+00,9.320748176754188874e-01,3.174961619370353198e-03
2.776859504132232814e+00,9.231706055449263593e-01,4.014567970640778825e-03
3.643709825528008039e+00,9.173388358666957343e-01,4.758685143768669190e-03
4.481175390266297853e+00,9.122064546118042738e-01,5.386597774441392872e-03
5.289256198347109361e+00,9.077310563517059228e-01,6.493013948742399483e-03
6.067952249770431905e+00,9.028105157024424177e-01,7.036912623044165073e-03
6.817263544536272590e+00,8.963142586019391400e-01,7.919593020776454287e-03
7.537190082644627864e+00,8.897333663119175728e-01,9.071413210424013676e-03
8.227731864095499503e+00,8.840601899419663345e-01,9.512498955803532982e-03
8.888888888888889284e+00,8.810707514233642179e-01,1.115869308805081048e-02
9.520661157024793653e+00,8.768258437757929791e-01,1.061815590953380482e-02
1.012304866850321261e+01,8.704309331761356239e-01,1.125157102828656767e-02
1.069605142332415149e+01,8.645050344262590336e-01,1.313547770744406297e-02
1.123966942148760495e+01,8.579669912326588488e-01,1.225962099019712453e-02
1.175390266299357123e+01,8.496465193126023774e-01,1.333062224281161313e-02
1.223875114784205564e+01,8.439927065758068281e-01,1.428296128929363966e-02
1.269421487603305820e+01,8.354582474957462646e-01,1.456658631688861720e-02
1.312029384756657535e+01,8.273863747698648741e-01,1.487655399020418150e-02
1.351698806244260709e+01,8.262198585910720539e-01,1.762885344013574024e-02
1.388429752066115697e+01,8.299828983681230010e-01,1.721241973120713267e-02
1.422222222222222321e+01,8.011023438127388152e-01,2.090828974449128463e-02
1.453076216712580404e+01,8.267853024756307567e-01,1.822109567979442873e-02
1.480991735537190124e+01,8.038765252636219660e-01,2.186954695404928067e-02
1.505968778696051480e+01,7.965964692800491243e-01,2.167001869366260228e-02
1.528007346189164295e+01,7.924131454428566812e-01,1.946678039144435907e-02
1.547107438016528924e+01,7.986299475851366125e-01,2.456181823820573554e-02
1.563269054178145012e+01,7.925967247342808886e-01,2.363730240630753168e-02
1.576492194674012914e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.586776859504132275e+01,8.037607781449700450e-01,2.395026225703246123e-02
1.594123048668503273e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.598530762167125729e+01,7.565529138263581421e-01,3.383022539285447661e-02
