index,energy_per_site
0.000000000000000000e+00,8.779184716923872644e-02
1.000000000000000000e+00,8.176811191581474791e-02
2.000000000000000000e+00,7.975961758228837517e-02
3.000000000000000000e+00,7.618393894951999701e-02
4.000000000000000000e+00,7.742996135873947416e-02
5.000000000000000000e+00,8.774218204015880873e-02
6.000000000000000000e+00,8.601795315801992470e-02
7.000000000000000000e+00,8.206820458090649528e-02
8.000000000000000000e+00,7.604964891334863031e-02
9.000000000000000000e+00,7.052677860619713246e-02
