index,energy_per_site
0.000000000000000000e+00,8.187052225251301163e-02
1.000000000000000000e+00,7.872988176570921981e-02
2.000000000000000000e+00,8.072617019339674294e-02
3.000000000000000000e+00,7.161348299895080316e-02
4.000000000000000000e+00,7.998723800778313742e-02
5.000000000000000000e+00,7.605372705816913770e-02
6.000000000000000000e+00,8.117242782451183913e-02
7.000000000000000000e+00,7.583592818357258458e-02
8.000000000000000000e+00,7.413111497559880803e-02
9.000000000000000000e+00,7.873340238500690924e-02
