r,G(r),G_err(r)
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.770414201183399427e-01,2.970156870558454589e-03,2.443588214527245370e-03
1.938934911242604642e+00,9.198330475865561587e-03,2.016805928549718439e-03
2.885680473372783439e+00,6.828407372695046579e-03,2.678205269822491949e-03
3.817278106508876334e+00,7.121698457561073323e-03,2.525122783243680287e-03
4.733727810650883328e+00,1.075882731245093697e-02,1.776708989737260354e-03
5.635029585798818630e+00,4.548565071148654750e-03,2.413582960929553864e-03
6.521183431952664478e+00,5.163066126775035791e-04,2.231338538061183960e-03
7.392189349112427976e+00,6.725075463795767913e-03,2.247744670370038864e-03
8.248047337278105573e+00,5.595574871276378162e-03,1.444043609788866426e-03
9.088757396449704373e+00,6.561382455501050225e-03,1.380914886046472750e-03
9.914319526627220824e+00,4.229244713386491432e-03,1.397612056452569949e-03
1.072473372781065137e+01,6.989378284606015922e-03,1.194496825699082427e-03
1.151999999999999602e+01,6.732143246713990711e-03,1.040294731177170660e-03
1.230011834319526542e+01,2.229115210009995768e-03,1.667563219119872365e-03
1.306508875739645248e+01,8.627536441750273399e-03,2.264914382513358044e-03
1.381491124260355008e+01,6.562826066848070385e-03,8.757293257991468878e-04
1.454958579881656533e+01,6.109502573578956194e-03,1.048624072968300193e-03
1.526911242603550534e+01,4.613363224413619297e-03,3.050548873857859052e-03
1.597349112426035944e+01,7.542758698363816530e-03,1.686812804542405777e-03
1.666272189349112409e+01,7.910919063266181120e-03,2.329465971879473782e-03
1.733680473372780995e+01,7.294553618799626618e-03,1.138255106396230494e-03
1.799573964497041345e+01,6.731143456137943584e-03,1.899313741991179132e-03
1.863952662721893816e+01,4.319862935562733888e-03,1.097730814214484350e-03
1.926816568047337341e+01,6.539641119940646508e-03,2.620876775445933008e-03
1.988165680473372632e+01,5.853481667905433006e-03,2.229027238140193073e-03
2.048000000000000043e+01,1.013048769827017484e-02,2.932580364132635672e-03
2.106319526627219219e+01,4.644656710018948628e-03,3.162901013554723396e-03
2.163124260355029804e+01,2.811514746028436276e-03,2.060520789416141543e-03
2.218414201183431800e+01,6.979520281255717842e-03,1.923450160744102000e-03
2.272189349112426271e+01,5.315542398161243916e-03,3.115608183121620477e-03
2.324449704142012152e+01,9.859123491367121489e-03,2.668913965271102386e-03
2.375195266272189443e+01,7.826601677134416984e-03,2.643303155456808509e-03
2.424426035502958499e+01,1.180243299369967969e-02,1.996034411847508617e-03
2.472142011834319675e+01,7.547323854098685753e-03,1.711784848143127827e-03
2.518343195266272261e+01,8.811159817267493963e-03,1.825380225762597130e-03
2.563029585798816612e+01,9.690185794970196040e-03,3.676641093564781380e-03
2.606201183431952728e+01,1.075457669177295973e-03,3.066825180332477703e-03
2.647857988165680609e+01,1.226865928486943133e-02,4.765638715605026617e-03
2.688000000000000256e+01,7.329293054974123957e-03,3.633063108349382161e-03
2.726627218934911312e+01,1.073361028232086047e-02,3.818421224829385806e-03
2.763739644970414133e+01,7.443567614387163432e-03,4.777808200715970462e-03
2.799337278106509075e+01,4.354483306438050420e-03,2.548091089618248744e-03
2.833420118343195426e+01,5.274511851334772600e-03,4.327595577214315460e-03
2.865988165680473543e+01,1.249840853250523687e-02,5.539664041667457378e-03
2.897041420118343069e+01,2.238592201825306827e-02,3.703038675710415648e-03
2.926579881656804716e+01,4.508020262260918447e-03,4.669958048681632605e-03
2.954603550295858128e+01,1.298451597634582740e-02,7.293543381018148877e-03
2.981112426035502949e+01,5.157777355846772729e-03,5.152827319277943074e-03
3.006106508875739536e+01,1.616855993794261495e-02,1.017294654544498821e-02
3.029585798816568243e+01,4.056661836000780355e-03,5.093313499285910713e-03
3.051550295857988360e+01,2.703202254402143484e-04,7.823667285520993428e-03
3.071999999999999886e+01,-2.162643013457527311e-03,7.457160610694769931e-03
3.090934911242603533e+01,-1.029669348579155541e-02,1.180918101032094741e-02
3.108355029585798945e+01,2.253680682677507499e-03,5.127460300515313506e-03
3.124260355029585767e+01,1.276409394486181792e-02,1.165103690285239878e-02
3.138650887573964710e+01,-5.652399310917305582e-04,9.347300551756150544e-03
3.151526627218935062e+01,1.098340671456977859e-03,1.201916307761485316e-02
3.162887573964497179e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.172733727810651061e+01,-1.707527956068837297e-03,6.548926598395138181e-03
3.181065088757396353e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.187881656804733765e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.193183431952662588e+01,-7.139137156101390755e-03,1.871451609893883677e-02
3.196970414201183530e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.199242603550295883e+01,5.083535517626898946e-03,2.250910412931061803e-03
