index,energy_per_site
0.000000000000000000e+00,4.868796344554560118e-01
1.000000000000000000e+00,3.514797814121717878e-01
2.000000000000000000e+00,3.411695302302733546e-01
3.000000000000000000e+00,3.337998726250431814e-01
4.000000000000000000e+00,3.651991139219645799e-01
5.000000000000000000e+00,3.871576288597585180e-01
6.000000000000000000e+00,3.545366488207399858e-01
7.000000000000000000e+00,3.711508175734234971e-01
8.000000000000000000e+00,3.631119224535829249e-01
9.000000000000000000e+00,3.600034933526010672e-01
