index,energy_per_site
0.000000000000000000e+00,-1.558190959550329324e-01
1.000000000000000000e+00,-1.359383022061906754e+00
2.000000000000000000e+00,-1.048239088797272345e+00
3.000000000000000000e+00,-1.418356790658404032e+00
4.000000000000000000e+00,-1.149176951154787130e+00
5.000000000000000000e+00,-1.162027109226038579e+00
6.000000000000000000e+00,-1.209400575001722489e+00
7.000000000000000000e+00,-1.032545466699085868e+00
8.000000000000000000e+00,-1.130664315290611066e+00
9.000000000000000000e+00,-1.105218487691864260e+00
